calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
2016-02-21,3.1,7.6,-1.3,3.0,5.2,,,,1.5,,,,,
2016-02-22,3.6,9.6,-2.2,0.0,0.9,,,,0.9,,,,,
2016-02-23,4.7,10.7,1.1,0.5,1.4,,,,1.0,,,,,
2016-02-24,2.8,5.5,0.7,1.5,0.0,,,,1.0,,,,,
2016-02-25,1.3,5.7,-2.1,2.0,2.0,,,,1.0,,,,,
2016-02-26,3.5,9.9,-2.8,0.0,6.4,,,,1.5,,,,,
2016-02-27,5.9,10.3,1.8,4.0,0.4,,,,2.5,,,,,
2016-02-28,9.4,16.3,1.0,0.0,7.7,,,,2.7,,,,,
2016-02-29,2.8,12.9,-1.6,13.5,0.3,,,,1.9,,,,,
2016-03-01,-0.3,2.2,-2.2,16.0,0.3,,,,,,,,,
2016-03-02,2.3,10.3,-2.5,0.0,7.4,,,,0.7,,,,,
2016-03-03,6.5,16.4,-1.0,0.0,8.1,,,,1.1,,,,,
2016-03-04,9.2,16.7,3.5,1.0,0.5,,,,0.7,,,,,
2016-03-05,14.0,20.5,5.9,0.0,6.6,,,,3.9,,,,,
2016-03-06,15.8,18.8,12.1,14.0,0.5,,,,3.3,,,,,
2016-03-07,14.7,21.0,12.0,0.0,2.8,,,,1.1,,,,,
2016-03-08,10.1,12.8,8.5,0.5,0.0,,,,1.0,,,,,
2016-03-09,6.8,9.1,4.1,35.5,0.0,,,,1.8,,,,,
2016-03-10,6.0,10.7,3.2,4.0,0.4,,,,1.1,,,,,
2016-03-11,4.4,8.9,2.4,1.0,2.7,,,,1.5,,,,,
2016-03-12,4.2,10.3,0.7,0.0,2.9,,,,0.8,,,,,
2016-03-13,4.7,10.4,0.0,6.5,0.4,,,,0.8,,,,,
2016-03-14,5.8,10.0,2.9,2.0,1.1,,,,1.7,,,,,
2016-03-15,5.7,13.0,-0.2,0.0,8.3,,,,1.2,,,,,
2016-03-16,7.9,16.8,1.7,0.0,7.6,,,,1.4,,,,,
2016-03-17,10.5,21.0,0.2,0.0,9.4,,,,1.6,,,,,
2016-03-18,14.7,16.4,12.7,10.0,0.0,,,,4.3,,,,,
2016-03-19,12.5,16.1,7.2,3.5,2.7,,,,1.8,,,,,
2016-03-20,7.2,12.9,2.7,0.0,8.1,,,,2.0,,,,,
2016-03-21,5.5,13.1,-0.3,0.0,9.2,,,,1.6,,,,,
2016-03-22,8.5,20.4,-1.3,0.0,9.6,,,,1.3,,,,,
2016-03-23,9.9,19.9,2.8,0.0,6.5,,,,1.6,,,,,
2016-03-24,6.5,11.3,2.9,0.0,4.7,,,,2.4,,,,,
2016-03-25,4.3,11.2,-0.8,0.0,8.0,,,,1.7,,,,,
2016-03-26,5.7,15.0,-2.5,0.0,9.1,,,,1.2,,,,,
2016-03-27,6.4,12.1,2.7,1.5,4.3,,,,1.3,,,,,
2016-03-28,8.2,16.6,2.0,0.5,8.4,,,,1.4,,,,,
2016-03-29,10.5,18.2,1.1,0.0,4.7,,,,2.6,,,,,
2016-03-30,13.5,19.1,9.3,3.0,3.3,,,,2.1,,,,,
2016-03-31,12.6,19.2,6.4,6.0,1.7,,,,0.7,,,,,
2016-04-01,13.0,15.3,11.7,17.5,0.0,,,,0.7,,,,,
2016-04-02,15.4,21.6,9.4,0.0,5.1,,,,1.8,,,,,
2016-04-03,16.2,20.9,12.2,2.0,0.1,,,,1.6,,,,,
2016-04-04,12.7,14.6,10.3,9.0,0.0,,,,1.1,,,,,
2016-04-05,12.4,18.6,7.4,0.0,5.5,,,,1.0,,,,,
2016-04-06,13.4,24.3,3.9,5.0,6.7,,,,1.0,,,,,
2016-04-07,16.4,21.0,12.2,32.5,0.0,,,,3.2,,,,,
2016-04-08,13.9,21.3,10.1,0.0,4.6,,,,0.7,,,,,
2016-04-09,15.4,25.1,8.3,0.0,8.9,,,,1.1,,,,,
2016-04-10,13.7,21.2,8.4,0.0,1.9,,,,1.2,,,,,
2016-04-11,10.6,16.0,3.6,0.0,7.8,,,,2.4,,,,,
2016-04-12,11.5,20.3,0.8,0.0,8.3,,,,2.3,,,,,
2016-04-13,15.5,20.1,13.3,23.5,2.1,,,,3.1,,,,,
2016-04-14,15.8,22.8,11.6,0.0,4.8,,,,1.2,,,,,
2016-04-15,14.6,21.5,8.2,0.0,9.0,,,,1.8,,,,,
2016-04-16,15.7,24.4,5.8,1.0,6.3,,,,4.1,,,,,
2016-04-17,17.0,22.3,11.2,23.5,9.9,,,,5.5,,,,,
2016-04-18,11.6,16.6,6.2,0.0,0.1,,,,1.0,,,,,
2016-04-19,11.7,20.0,5.9,0.0,6.1,,,,1.8,,,,,
2016-04-20,14.8,24.9,2.7,0.0,9.5,,,,2.4,,,,,
2016-04-21,17.0,19.6,13.8,21.0,0.0,,,,4.5,,,,,
2016-04-22,17.2,25.4,11.6,0.0,4.9,,,,0.9,,,,,
2016-04-23,14.2,18.5,9.9,1.5,1.1,,,,0.7,,,,,
2016-04-24,14.9,20.9,10.0,0.0,3.0,,,,1.1,,,,,
2016-04-25,14.0,25.5,7.2,0.0,5.1,,,,0.9,,,,,
2016-04-26,16.5,29.1,6.5,0.0,8.9,,,,1.3,,,,,
2016-04-27,15.7,18.2,14.1,28.0,0.0,,,,1.0,,,,,
2016-04-28,13.4,16.6,9.3,11.5,0.0,,,,2.3,,,,,
2016-04-29,11.6,17.7,6.6,0.0,7.9,,,,1.5,,,,,
2016-04-30,15.3,25.5,4.5,0.0,10.9,,,,2.1,,,,,
2016-05-01,18.2,28.7,9.7,0.0,10.6,,,,1.4,,,,,
2016-05-02,19.6,29.2,9.4,0.0,10.5,,,,2.6,,,,,
2016-05-03,17.8,21.3,13.9,22.5,0.0,,,,6.8,,,,,
2016-05-04,19.0,24.9,13.2,0.0,11.1,,,,5.9,,,,,
2016-05-05,18.0,25.8,11.9,0.0,9.0,,,,1.5,,,,,
2016-05-06,17.7,20.7,13.3,0.5,0.0,,,,4.3,,,,,
2016-05-07,18.6,25.6,11.6,0.0,4.4,,,,2.1,,,,,
2016-05-08,18.0,27.9,8.5,0.0,7.8,,,,1.4,,,,,
2016-05-09,17.4,19.8,15.6,18.5,0.0,,,,0.8,,,,,
2016-05-10,18.8,21.9,16.5,25.5,0.0,,,,1.1,,,,,
2016-05-11,12.8,16.5,7.8,6.5,0.0,,,,1.7,,,,,
2016-05-12,15.8,28.2,6.1,0.0,11.6,,,,0.9,,,,,
2016-05-13,17.3,26.9,10.7,0.0,6.4,,,,1.4,,,,,
2016-05-14,18.6,28.5,11.9,0.0,10.1,,,,1.3,,,,,
2016-05-15,22.4,26.7,15.3,0.0,9.9,,,,4.3,,,,,
2016-05-16,16.2,24.0,8.6,38.5,0.0,,,,2.7,,,,,
2016-05-17,14.9,25.0,6.3,0.0,11.7,,,,1.1,,,,,
2016-05-18,17.8,29.6,7.3,0.0,11.1,,,,1.3,,,,,
2016-05-19,19.7,26.8,12.2,0.0,8.4,,,,1.5,,,,,
2016-05-20,19.1,28.0,11.8,0.0,10.6,,,,1.4,,,,,
2016-05-21,19.0,27.7,11.3,0.0,11.6,,,,1.5,,,,,
2016-05-22,20.2,30.8,12.2,0.0,11.3,,,,1.2,,,,,
2016-05-23,21.8,30.7,13.3,0.0,11.6,,,,2.1,,,,,
2016-05-24,22.3,28.4,15.4,6.5,5.5,,,,3.9,,,,,
2016-05-25,21.4,24.7,19.7,3.0,0.0,,,,1.3,,,,,
2016-05-26,22.6,28.0,18.8,0.0,2.2,,,,1.6,,,,,
2016-05-27,21.7,28.8,17.7,0.0,6.0,,,,1.3,,,,,
2016-05-28,19.5,24.5,15.5,0.5,1.0,,,,0.9,,,,,
2016-05-29,18.5,21.2,14.9,8.5,0.0,,,,0.7,,,,,
2016-05-30,20.7,27.2,14.8,0.0,8.9,,,,1.5,,,,,
2016-05-31,20.5,31.8,12.8,0.0,8.9,,,,1.1,,,,,
2016-06-01,18.4,25.3,13.0,0.0,8.8,,,,1.9,,,,,
2016-06-02,16.7,24.3,10.3,0.0,10.5,,,,1.7,,,,,
2016-06-03,19.6,30.1,9.9,0.0,9.4,,,,1.2,,,,,
2016-06-04,19.6,22.7,16.4,17.5,0.0,,,,2.6,,,,,
2016-06-05,19.4,24.6,16.5,4.0,0.0,,,,1.3,,,,,
2016-06-06,20.9,26.1,17.9,0.0,0.0,,,,0.8,,,,,
2016-06-07,21.4,26.4,18.3,2.5,0.7,,,,0.9,,,,,
2016-06-08,22.5,27.3,18.3,0.0,0.7,,,,1.4,,,,,
2016-06-09,22.0,26.2,19.5,22.5,3.7,,,,1.2,,,,,
2016-06-10,23.8,30.5,18.3,0.0,10.4,,,,1.3,,,,,
2016-06-11,25.0,30.5,19.7,0.0,3.7,,,,2.1,,,,,
2016-06-12,22.7,25.7,20.1,28.5,0.1,,,,1.4,,,,,
2016-06-13,21.4,25.6,19.5,3.0,1.1,,,,1.5,,,,,
2016-06-14,23.4,30.1,19.1,0.0,9.7,,,,1.3,,,,,
2016-06-15,24.8,30.4,18.0,0.0,7.0,,,,3.1,,,,,
2016-06-16,23.6,26.3,20.1,2.0,0.0,,,,2.5,,,,,
2016-06-17,22.8,28.8,17.6,0.0,5.9,,,,2.3,,,,,
2016-06-18,23.2,32.2,14.9,0.5,11.9,,,,1.1,,,,,
2016-06-19,24.0,29.1,19.8,15.0,2.1,,,,2.4,,,,,
2016-06-20,23.7,29.1,21.0,32.5,1.6,,,,1.3,,,,,
2016-06-21,22.2,24.3,20.3,26.5,0.0,,,,0.8,,,,,
2016-06-22,22.2,24.4,21.1,63.5,0.0,,,,0.6,,,,,
2016-06-23,22.6,28.0,20.3,8.0,2.7,,,,1.4,,,,,
2016-06-24,23.8,27.9,19.4,32.0,0.0,,,,3.2,,,,,
2016-06-25,22.0,24.7,19.5,0.0,0.1,,,,3.4,,,,,
2016-06-26,22.2,28.6,17.4,0.0,7.1,,,,2.4,,,,,
2016-06-27,19.7,26.8,14.9,15.0,3.2,,,,1.0,,,,,
2016-06-28,20.8,25.0,18.1,0.5,0.4,,,,0.7,,,,,
2016-06-29,22.0,26.6,20.1,36.5,0.0,,,,0.9,,,,,
2016-06-30,24.2,28.7,20.7,0.0,3.6,,,,1.4,,,,,
2016-07-01,26.5,32.6,20.1,0.0,7.7,,,,2.1,,,,,
2016-07-02,27.9,31.3,25.8,4.0,4.6,,,,4.6,,,,,
2016-07-03,26.7,32.5,24.0,17.5,1.0,,,,2.7,,,,,
2016-07-04,26.5,32.4,23.1,59.5,3.7,,,,1.7,,,,,
2016-07-05,27.3,34.4,22.4,0.0,8.5,,,,1.2,,,,,
2016-07-06,28.0,34.4,23.0,0.0,10.0,,,,1.7,,,,,
2016-07-07,27.3,33.8,22.5,0.0,9.4,,,,1.3,,,,,
2016-07-08,23.1,25.4,21.3,13.5,0.0,,,,1.2,,,,,
2016-07-09,24.5,30.2,21.1,15.5,1.6,,,,0.8,,,,,
2016-07-10,26.7,31.8,23.0,0.0,5.3,,,,1.2,,,,,
2016-07-11,26.3,29.8,23.8,0.5,0.0,,,,1.2,,,,,
2016-07-12,26.2,31.0,23.9,16.0,2.3,,,,2.2,,,,,
2016-07-13,25.3,27.9,23.9,41.5,0.1,,,,2.3,,,,,
2016-07-14,26.1,31.3,21.4,8.5,4.8,,,,1.6,,,,,
2016-07-15,21.6,26.5,19.5,2.5,2.1,,,,1.3,,,,,
2016-07-16,24.6,30.5,18.0,3.0,5.7,,,,1.8,,,,,
2016-07-17,25.8,32.4,21.4,3.0,4.7,,,,1.3,,,,,
2016-07-18,25.1,31.7,19.7,0.0,6.9,,,,1.2,,,,,
2016-07-19,25.1,31.5,21.5,0.0,7.1,,,,1.5,,,,,
2016-07-20,25.5,33.7,22.1,0.0,7.8,,,,1.6,,,,,
2016-07-21,25.2,31.4,20.6,0.0,10.6,,,,1.6,,,,,
2016-07-22,24.2,31.7,18.0,0.0,9.1,,,,1.3,,,,,
2016-07-23,26.5,33.4,20.5,0.0,8.9,,,,1.2,,,,,
2016-07-24,26.5,30.5,22.1,0.0,1.4,,,,1.2,,,,,
2016-07-25,26.7,33.1,23.4,0.0,2.1,,,,1.6,,,,,
2016-07-26,26.9,30.8,23.3,0.5,4.7,,,,1.5,,,,,
2016-07-27,28.0,34.7,22.0,0.0,10.4,,,,1.7,,,,,
2016-07-28,27.3,33.8,21.8,0.0,3.7,,,,1.5,,,,,
2016-07-29,28.8,35.1,23.1,0.0,9.8,,,,1.8,,,,,
2016-07-30,27.6,34.0,22.9,0.0,5.8,,,,1.1,,,,,
2016-07-31,27.9,34.9,22.9,0.0,9.7,,,,1.2,,,,,
2016-08-01,27.9,35.0,22.4,0.0,11.0,,,,1.3,,,,,
2016-08-02,27.5,34.2,23.0,0.0,8.9,,,,1.3,,,,,
2016-08-03,27.2,34.2,23.0,0.0,7.6,,,,1.3,,,,,
2016-08-04,27.8,35.2,23.2,0.0,9.4,,,,1.4,,,,,
2016-08-05,28.2,35.8,22.8,0.0,9.2,,,,1.3,,,,,
2016-08-06,28.2,36.9,22.8,0.0,7.3,,,,1.1,,,,,
2016-08-07,27.1,35.8,23.3,3.5,5.5,,,,0.8,,,,,
2016-08-08,28.2,35.3,22.7,0.0,10.6,,,,1.4,,,,,
2016-08-09,27.5,34.3,23.0,0.0,9.4,,,,1.7,,,,,
2016-08-10,26.8,35.3,19.6,0.0,11.0,,,,1.4,,,,,
2016-08-11,27.4,36.5,19.5,0.0,11.0,,,,1.3,,,,,
2016-08-12,27.8,37.0,20.5,0.0,11.0,,,,1.4,,,,,
2016-08-13,29.0,37.4,22.1,0.0,9.2,,,,1.2,,,,,
2016-08-14,28.9,36.7,23.2,0.0,8.5,,,,1.4,,,,,
2016-08-15,27.5,35.0,23.0,0.0,6.1,,,,1.2,,,,,
2016-08-16,25.4,30.0,23.4,22.0,0.3,,,,0.6,,,,,
2016-08-17,26.2,31.9,23.2,3.5,4.0,,,,1.2,,,,,
2016-08-18,27.4,35.2,21.7,0.0,10.4,,,,1.3,,,,,
2016-08-19,28.1,36.1,22.4,0.0,7.4,,,,1.2,,,,,
2016-08-20,26.9,32.6,22.8,0.0,5.2,,,,1.5,,,,,
2016-08-21,28.0,35.1,23.6,0.0,7.6,,,,1.6,,,,,
2016-08-22,27.8,33.2,24.5,0.0,5.3,,,,1.8,,,,,
2016-08-23,26.2,33.1,22.3,0.0,8.1,,,,1.6,,,,,
2016-08-24,26.1,32.6,20.7,0.0,3.4,,,,1.0,,,,,
2016-08-25,28.1,36.3,22.2,0.0,8.4,,,,1.6,,,,,
2016-08-26,25.4,33.6,21.9,54.5,0.4,,,,1.6,,,,,
2016-08-27,22.8,25.8,20.9,0.0,0.0,,,,1.3,,,,,
2016-08-28,21.0,23.5,19.7,81.0,0.0,,,,0.9,,,,,
2016-08-29,19.6,22.2,17.7,49.0,0.3,,,,1.4,,,,,
2016-08-30,19.9,24.8,15.2,6.0,3.1,,,,2.0,,,,,
2016-08-31,23.5,28.5,19.8,0.0,5.5,,,,4.3,,,,,
2016-09-01,24.5,28.8,19.9,0.0,3.7,,,,2.5,,,,,
2016-09-02,23.3,29.5,20.0,0.0,0.4,,,,0.9,,,,,
2016-09-03,25.8,30.7,20.6,0.0,1.5,,,,1.5,,,,,
2016-09-04,25.4,29.8,22.4,0.0,0.2,,,,1.0,,,,,
2016-09-05,25.0,27.3,21.9,1.0,0.4,,,,2.0,,,,,
2016-09-06,24.8,32.8,21.0,7.0,3.8,,,,0.9,,,,,
2016-09-07,25.2,31.5,22.4,0.5,0.9,,,,0.8,,,,,
2016-09-08,22.2,27.0,19.9,36.5,2.5,,,,0.8,,,,,
2016-09-09,22.8,29.3,19.1,0.0,8.4,,,,1.1,,,,,
2016-09-10,22.1,30.2,17.9,2.5,3.9,,,,0.8,,,,,
2016-09-11,23.2,31.5,18.0,0.0,5.8,,,,0.8,,,,,
2016-09-12,20.7,21.8,19.5,99.0,0.0,,,,0.8,,,,,
2016-09-13,21.9,26.5,19.4,0.5,1.3,,,,1.3,,,,,
2016-09-14,22.2,25.9,20.0,0.0,0.6,,,,0.9,,,,,
2016-09-15,22.7,27.7,20.5,0.0,1.7,,,,0.9,,,,,
2016-09-16,23.8,30.4,20.5,0.0,2.6,,,,0.8,,,,,
2016-09-17,25.5,31.2,21.8,64.0,4.7,,,,1.9,,,,,
2016-09-18,22.5,24.3,21.1,93.0,0.0,,,,0.7,,,,,
2016-09-19,20.7,22.3,18.5,19.5,0.0,,,,1.4,,,,,
2016-09-20,17.9,19.3,16.3,32.0,0.0,,,,2.8,,,,,
2016-09-21,18.6,24.4,14.7,0.0,1.4,,,,0.6,,,,,
2016-09-22,20.3,25.7,17.7,0.0,0.2,,,,0.6,,,,,
2016-09-23,21.8,26.9,18.8,0.0,4.4,,,,1.2,,,,,
2016-09-24,22.1,29.9,18.5,0.0,5.6,,,,1.0,,,,,
2016-09-25,22.0,29.6,17.6,6.5,2.3,,,,0.7,,,,,
2016-09-26,25.0,30.7,20.9,0.5,3.5,,,,1.6,,,,,
2016-09-27,25.2,30.8,20.0,0.5,3.7,,,,1.0,,,,,
2016-09-28,23.5,25.5,22.6,13.5,0.0,,,,0.4,,,,,
2016-09-29,20.1,22.9,18.4,19.0,0.0,,,,1.4,,,,,
2016-09-30,20.2,27.2,18.0,3.5,0.7,,,,0.8,,,,,
2016-10-01,21.3,24.7,19.1,13.0,0.0,,,,0.7,,,,,
2016-10-02,24.7,31.8,20.5,0.0,6.6,,,,1.1,,,,,
2016-10-03,25.6,31.3,22.0,0.0,6.9,,,,1.8,,,,,
2016-10-04,23.5,27.1,21.1,0.0,0.1,,,,1.0,,,,,
2016-10-05,23.9,29.4,19.5,13.0,0.5,,,,3.8,,,,,
2016-10-06,20.1,26.7,16.7,0.0,4.4,,,,1.1,,,,,
2016-10-07,19.6,25.8,13.6,0.0,2.4,,,,1.2,,,,,
2016-10-08,23.8,28.7,20.3,60.0,1.3,,,,2.7,,,,,
2016-10-09,17.4,21.5,12.5,4.0,3.6,,,,1.7,,,,,
2016-10-10,15.3,21.3,11.9,0.0,7.0,,,,1.4,,,,,
2016-10-11,14.3,18.7,11.5,0.0,0.2,,,,0.8,,,,,
2016-10-12,15.2,22.3,10.3,0.0,4.9,,,,1.0,,,,,
2016-10-13,15.4,21.1,12.6,0.0,0.9,,,,0.7,,,,,
2016-10-14,14.8,24.4,10.3,0.0,7.0,,,,0.7,,,,,
2016-10-15,14.3,24.6,7.5,0.0,7.7,,,,0.8,,,,,
2016-10-16,17.1,21.7,11.5,17.0,0.0,,,,1.0,,,,,
2016-10-17,20.5,24.6,18.4,5.0,0.9,,,,0.7,,,,,
2016-10-18,20.5,25.6,18.6,0.5,3.3,,,,1.1,,,,,
2016-10-19,19.6,24.3,16.8,0.0,1.1,,,,0.9,,,,,
2016-10-20,18.9,22.9,16.3,0.0,3.4,,,,1.0,,,,,
2016-10-21,16.8,20.2,14.4,0.0,0.2,,,,0.9,,,,,
2016-10-22,15.9,18.3,14.2,6.5,0.0,,,,0.6,,,,,
2016-10-23,15.9,19.7,12.8,0.0,0.2,,,,1.3,,,,,
2016-10-24,13.7,21.0,9.8,0.0,8.1,,,,1.0,,,,,
2016-10-25,18.3,24.7,9.9,0.5,2.1,,,,2.7,,,,,
2016-10-26,18.8,22.5,16.3,0.5,0.1,,,,0.9,,,,,
2016-10-27,16.5,21.7,11.9,0.0,5.5,,,,1.2,,,,,
2016-10-28,18.6,22.9,15.1,13.5,0.1,,,,3.0,,,,,
2016-10-29,14.2,18.6,9.8,10.0,1.5,,,,1.6,,,,,
2016-10-30,12.8,19.4,8.3,0.0,5.4,,,,0.8,,,,,
2016-10-31,11.9,16.3,8.4,1.5,0.3,,,,0.5,,,,,
2016-11-01,10.7,14.4,5.9,0.0,1.9,,,,1.1,,,,,
2016-11-02,9.7,16.4,5.4,1.0,3.2,,,,0.9,,,,,
2016-11-03,8.5,15.3,5.0,0.5,2.9,,,,0.8,,,,,
2016-11-04,9.8,18.2,4.7,0.0,5.6,,,,0.4,,,,,
2016-11-05,11.4,20.6,3.9,0.0,6.9,,,,1.2,,,,,
2016-11-06,11.8,18.7,5.8,0.0,6.0,,,,1.3,,,,,
2016-11-07,8.9,20.0,2.4,0.0,7.6,,,,0.6,,,,,
2016-11-08,11.0,13.6,6.9,11.5,0.0,,,,0.5,,,,,
2016-11-09,8.7,12.7,4.0,9.5,1.6,,,,1.4,,,,,
2016-11-10,7.4,12.0,4.0,5.0,0.0,,,,0.7,,,,,
2016-11-11,11.0,16.4,7.2,0.0,2.2,,,,1.1,,,,,
2016-11-12,10.8,20.4,5.3,0.0,6.6,,,,0.6,,,,,
2016-11-13,12.4,20.0,6.8,0.0,3.4,,,,0.6,,,,,
2016-11-14,15.2,19.5,11.9,9.5,0.1,,,,1.1,,,,,
2016-11-15,14.5,17.5,9.0,1.0,0.5,,,,1.1,,,,,
2016-11-16,10.1,17.8,5.8,0.0,7.5,,,,0.8,,,,,
2016-11-17,9.4,18.2,3.8,0.0,5.9,,,,0.8,,,,,
2016-11-18,12.2,19.7,4.6,4.0,3.0,,,,1.6,,,,,
2016-11-19,17.2,20.6,15.0,16.0,0.1,,,,1.3,,,,,
2016-11-20,15.6,19.3,12.1,0.5,0.5,,,,0.8,,,,,
2016-11-21,13.6,18.3,10.5,0.0,0.1,,,,0.7,,,,,
2016-11-22,14.3,20.2,11.8,0.5,3.0,,,,0.8,,,,,
2016-11-23,10.1,12.5,8.1,2.0,0.1,,,,0.9,,,,,
2016-11-24,8.0,11.5,4.6,13.5,3.2,,,,1.3,,,,,
2016-11-25,5.4,10.8,2.1,0.0,2.3,,,,0.5,,,,,
2016-11-26,6.8,15.4,-0.6,14.5,4.3,,,,0.7,,,,,
2016-11-27,9.6,10.6,8.6,12.5,0.0,,,,0.3,,,,,
2016-11-28,7.7,11.1,4.7,0.0,0.3,,,,0.5,,,,,
2016-11-29,7.2,13.6,3.0,0.0,3.4,,,,0.7,,,,,
2016-11-30,8.2,14.5,2.2,0.0,2.0,,,,1.0,,,,,
2016-12-01,11.4,14.6,7.6,2.0,0.2,,,,1.6,,,,,
2016-12-02,7.0,15.1,2.5,0.0,7.3,,,,0.5,,,,,
2016-12-03,6.4,18.3,0.2,0.0,6.3,,,,0.5,,,,,
2016-12-04,8.2,13.5,2.3,11.0,0.0,,,,0.8,,,,,
2016-12-05,10.0,15.5,5.8,0.0,3.6,,,,0.8,,,,,
2016-12-06,8.4,12.2,2.2,0.0,2.8,,,,1.9,,,,,
2016-12-07,5.1,10.7,-0.4,2.0,1.7,,,,0.9,,,,,
2016-12-08,6.1,12.7,2.5,0.0,6.5,,,,0.6,,,,,
2016-12-09,8.3,15.0,2.6,3.0,3.1,,,,1.6,,,,,
2016-12-10,5.2,11.6,1.2,1.0,1.7,,,,0.7,,,,,
2016-12-11,4.8,11.5,1.0,0.0,4.2,,,,0.9,,,,,
2016-12-12,5.4,11.2,-0.1,1.5,0.1,,,,0.4,,,,,
2016-12-13,9.3,11.0,7.8,23.0,0.0,,,,0.2,,,,,
2016-12-14,6.8,10.5,1.8,2.5,1.9,,,,1.7,,,,,
2016-12-15,3.3,9.1,1.2,10.0,0.4,,,,1.3,,,,,
2016-12-16,0.3,3.1,-1.4,40.0,0.5,,,,,,,,,
2016-12-17,0.3,3.0,-1.8,0.0,0.3,,,,,,,,,
