calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
2016-04-15,17.7,24.4,10.0,0.0,11.5,,,,2.5,,,,,
2016-04-16,18.2,22.4,12.2,8.0,4.7,,,,3.1,,,,,
2016-04-17,18.1,22.3,11.1,19.5,11.4,,,,4.6,,,,,
2016-04-18,12.6,14.8,8.9,1.0,0.0,,,,1.1,,,,,
2016-04-19,14.4,24.3,4.7,0.0,12.3,,,,1.6,,,,,
2016-04-20,17.2,23.4,8.5,0.0,10.8,,,,2.4,,,,,
2016-04-21,19.7,22.9,15.8,52.0,0.0,,,,4.9,,,,,
2016-04-22,19.1,23.8,13.4,0.0,9.2,,,,3.1,,,,,
2016-04-23,13.8,17.8,10.8,18.0,0.0,,,,2.1,,,,,
2016-04-24,14.1,14.9,13.1,55.5,0.0,,,,2.6,,,,,
2016-04-25,16.5,17.8,14.8,14.5,0.0,,,,3.8,,,,,
2016-04-26,19.4,22.7,17.3,11.5,0.3,,,,3.8,,,,,
2016-04-27,18.9,20.2,17.5,43.0,0.0,,,,3.3,,,,,
2016-04-28,17.8,21.5,14.5,0.5,2.7,,,,3.4,,,,,
2016-04-29,16.5,23.4,9.7,0.0,12.3,,,,1.9,,,,,
2016-04-30,17.1,24.6,8.0,0.0,12.4,,,,1.9,,,,,
2016-05-01,18.7,25.6,10.0,0.0,11.2,,,,2.1,,,,,
2016-05-02,19.7,27.3,12.3,0.0,10.6,,,,1.9,,,,,
2016-05-03,19.7,23.7,15.6,18.0,0.1,,,,3.4,,,,,
2016-05-04,18.7,24.2,10.7,0.0,12.2,,,,3.2,,,,,
2016-05-05,20.9,26.5,16.0,0.0,8.2,,,,2.7,,,,,
2016-05-06,17.9,19.6,15.8,33.5,0.0,,,,2.2,,,,,
2016-05-07,21.5,26.2,18.5,2.5,9.2,,,,2.8,,,,,
2016-05-08,18.3,20.4,17.2,19.0,0.0,,,,2.4,,,,,
2016-05-09,20.6,23.1,18.1,35.5,0.1,,,,2.8,,,,,
2016-05-10,21.7,24.1,18.3,65.0,0.0,,,,4.8,,,,,
2016-05-11,19.0,23.8,14.4,0.5,7.1,,,,3.1,,,,,
2016-05-12,19.3,26.5,12.5,0.0,12.9,,,,2.2,,,,,
2016-05-13,20.3,27.4,12.9,0.0,12.3,,,,1.6,,,,,
2016-05-14,21.3,25.6,15.8,0.0,2.4,,,,2.8,,,,,
2016-05-15,22.3,24.8,21.0,0.0,0.8,,,,2.9,,,,,
2016-05-16,19.6,26.3,14.4,21.0,0.5,,,,2.3,,,,,
2016-05-17,18.4,25.2,11.7,0.0,12.6,,,,2.0,,,,,
2016-05-18,19.6,26.9,10.2,0.0,12.2,,,,2.1,,,,,
2016-05-19,21.6,25.8,17.9,0.0,6.0,,,,4.9,,,,,
2016-05-20,21.8,25.5,18.8,0.0,9.8,,,,4.7,,,,,
2016-05-21,21.9,25.8,19.2,0.0,4.5,,,,4.1,,,,,
2016-05-22,22.1,26.5,19.1,0.0,7.1,,,,4.0,,,,,
2016-05-23,22.5,26.1,19.9,0.0,5.7,,,,4.6,,,,,
2016-05-24,22.4,25.1,20.5,0.0,0.6,,,,3.3,,,,,
2016-05-25,23.8,26.2,22.1,9.0,0.0,,,,1.0,,,,,
2016-05-26,24.5,29.9,20.1,0.0,7.2,,,,2.4,,,,,
2016-05-27,22.5,28.1,18.9,1.5,1.9,,,,1.9,,,,,
2016-05-28,20.4,21.4,19.2,10.5,0.0,,,,1.6,,,,,
2016-05-29,21.7,23.5,19.9,47.0,0.0,,,,1.5,,,,,
2016-05-30,23.0,27.5,19.0,0.0,10.5,,,,2.8,,,,,
2016-05-31,23.1,29.2,17.1,0.0,11.8,,,,2.1,,,,,
2016-06-01,19.7,22.3,15.0,1.5,0.0,,,,1.7,,,,,
2016-06-02,20.4,28.0,13.2,0.5,13.0,,,,1.8,,,,,
2016-06-03,21.0,26.2,13.5,0.0,4.7,,,,2.0,,,,,
2016-06-04,19.4,21.0,18.6,21.5,0.0,,,,3.4,,,,,
2016-06-05,20.7,22.3,18.9,5.5,0.0,,,,1.9,,,,,
2016-06-06,21.7,25.2,19.6,4.0,0.0,,,,2.0,,,,,
2016-06-07,23.5,29.6,19.5,0.0,8.8,,,,1.9,,,,,
2016-06-08,24.1,28.8,20.5,0.0,4.9,,,,1.4,,,,,
2016-06-09,24.7,30.3,20.1,0.0,6.2,,,,1.6,,,,,
2016-06-10,25.1,30.0,20.3,0.0,9.8,,,,2.0,,,,,
2016-06-11,24.9,28.4,22.5,0.5,1.1,,,,3.6,,,,,
2016-06-12,23.7,26.9,22.4,40.0,0.1,,,,3.3,,,,,
2016-06-13,23.0,24.3,21.9,46.0,0.0,,,,2.0,,,,,
2016-06-14,24.7,29.7,20.9,0.0,8.4,,,,1.7,,,,,
2016-06-15,24.6,30.4,19.4,0.0,5.0,,,,1.6,,,,,
2016-06-16,23.2,25.3,21.6,144.5,0.0,,,,2.9,,,,,
2016-06-17,22.2,24.2,21.0,1.5,0.3,,,,2.4,,,,,
2016-06-18,24.8,30.3,19.2,0.0,8.3,,,,1.5,,,,,
2016-06-19,24.3,25.9,21.4,98.0,0.0,,,,2.8,,,,,
2016-06-20,25.5,27.4,23.8,26.0,0.3,,,,3.9,,,,,
2016-06-21,25.6,28.3,24.0,41.5,0.7,,,,5.0,,,,,
2016-06-22,26.5,29.4,25.0,2.5,2.0,,,,5.3,,,,,
2016-06-23,26.6,30.7,24.9,3.0,4.2,,,,4.0,,,,,
2016-06-24,27.1,29.2,25.2,0.0,2.8,,,,5.0,,,,,
2016-06-25,23.1,27.0,19.1,6.5,0.0,,,,3.3,,,,,
2016-06-26,22.9,27.9,17.7,0.0,12.0,,,,2.6,,,,,
2016-06-27,19.6,24.1,16.3,93.0,0.0,,,,2.5,,,,,
2016-06-28,25.1,26.5,23.5,148.5,0.0,,,,4.3,,,,,
2016-06-29,24.0,26.0,22.1,97.5,0.1,,,,1.8,,,,,
2016-06-30,23.4,26.2,22.1,88.0,0.6,,,,1.3,,,,,
2016-07-01,26.2,31.5,21.9,0.0,5.4,,,,1.6,,,,,
2016-07-02,27.4,31.5,22.5,0.0,11.1,,,,2.9,,,,,
2016-07-03,28.5,31.9,26.2,0.0,11.0,,,,3.8,,,,,
2016-07-04,28.7,33.3,24.7,0.0,12.8,,,,2.3,,,,,
2016-07-05,28.1,33.8,22.6,0.0,11.8,,,,1.5,,,,,
2016-07-06,27.5,32.6,23.3,0.0,12.4,,,,2.5,,,,,
2016-07-07,26.2,30.7,23.3,14.0,4.1,,,,2.6,,,,,
2016-07-08,23.7,25.0,22.6,185.5,0.0,,,,3.2,,,,,
2016-07-09,25.2,29.4,23.5,73.5,0.3,,,,1.6,,,,,
2016-07-10,25.2,28.0,24.2,161.0,0.0,,,,2.7,,,,,
2016-07-11,26.5,28.5,25.2,8.0,0.2,,,,3.7,,,,,
2016-07-12,27.9,31.1,25.5,14.0,6.3,,,,5.5,,,,,
2016-07-13,27.1,29.1,24.4,38.5,0.5,,,,5.7,,,,,
2016-07-14,26.9,29.2,25.3,54.0,0.6,,,,5.0,,,,,
2016-07-15,26.7,31.6,21.2,0.0,12.3,,,,2.6,,,,,
2016-07-16,26.4,30.3,23.8,18.5,0.5,,,,2.8,,,,,
2016-07-17,28.3,31.8,26.3,2.0,5.8,,,,3.8,,,,,
2016-07-18,28.4,32.9,23.6,0.0,11.4,,,,2.4,,,,,
2016-07-19,28.2,33.5,23.7,0.0,9.6,,,,1.6,,,,,
2016-07-20,26.5,32.6,22.3,47.0,3.6,,,,1.8,,,,,
2016-07-21,27.4,33.3,22.1,0.0,11.0,,,,1.6,,,,,
2016-07-22,28.3,33.5,23.4,0.0,10.9,,,,1.8,,,,,
2016-07-23,28.3,32.9,25.5,0.0,7.2,,,,2.7,,,,,
2016-07-24,26.7,30.5,24.3,18.5,3.2,,,,3.1,,,,,
2016-07-25,27.6,32.0,24.5,0.5,9.9,,,,3.3,,,,,
2016-07-26,27.2,31.5,23.9,0.0,10.3,,,,2.5,,,,,
2016-07-27,27.3,33.2,21.8,0.0,11.9,,,,1.7,,,,,
2016-07-28,27.9,32.7,23.8,0.0,7.3,,,,2.8,,,,,
2016-07-29,27.7,32.1,24.6,0.0,9.2,,,,3.2,,,,,
2016-07-30,27.9,32.2,24.2,0.0,10.8,,,,3.2,,,,,
2016-07-31,27.9,33.4,23.9,0.0,9.7,,,,2.9,,,,,
2016-08-01,27.7,34.2,22.0,29.0,11.8,,,,1.7,,,,,
2016-08-02,27.7,34.7,23.6,0.5,8.6,,,,1.2,,,,,
2016-08-03,27.3,32.4,23.3,3.0,5.9,,,,1.2,,,,,
2016-08-04,27.5,32.8,24.7,12.0,4.5,,,,1.5,,,,,
2016-08-05,27.5,32.5,24.4,2.0,6.2,,,,2.7,,,,,
2016-08-06,27.6,32.2,24.8,3.5,6.2,,,,3.1,,,,,
2016-08-07,27.9,31.9,25.6,0.0,4.9,,,,3.2,,,,,
2016-08-08,27.8,33.2,24.1,0.0,2.9,,,,2.1,,,,,
2016-08-09,28.3,34.2,23.7,0.0,6.0,,,,1.1,,,,,
2016-08-10,28.7,35.2,22.3,0.0,12.0,,,,1.5,,,,,
2016-08-11,29.0,35.2,23.4,0.0,11.6,,,,1.4,,,,,
2016-08-12,29.0,35.0,23.4,0.0,10.9,,,,1.8,,,,,
2016-08-13,28.9,34.8,23.8,0.0,9.4,,,,1.4,,,,,
2016-08-14,28.6,34.7,25.0,0.0,7.3,,,,1.5,,,,,
2016-08-15,28.9,34.0,23.3,0.0,10.9,,,,2.0,,,,,
2016-08-16,29.1,34.1,23.7,0.0,11.5,,,,2.2,,,,,
2016-08-17,28.8,34.5,22.5,0.0,11.4,,,,1.9,,,,,
2016-08-18,28.7,34.6,23.9,0.0,8.7,,,,1.7,,,,,
2016-08-19,27.8,34.5,23.9,0.5,5.3,,,,0.9,,,,,
2016-08-20,28.8,35.1,24.6,0.0,8.6,,,,1.5,,,,,
2016-08-21,29.1,34.7,24.0,0.0,8.6,,,,2.9,,,,,
2016-08-22,30.3,35.9,26.2,0.0,10.1,,,,2.5,,,,,
2016-08-23,29.8,35.2,25.0,0.0,9.6,,,,2.4,,,,,
2016-08-24,27.9,33.0,25.6,18.5,4.7,,,,3.7,,,,,
2016-08-25,28.3,32.8,25.6,0.5,9.9,,,,3.8,,,,,
2016-08-26,28.1,33.2,25.0,0.0,7.7,,,,3.1,,,,,
2016-08-27,28.5,33.4,24.8,0.0,9.3,,,,2.7,,,,,
2016-08-28,27.0,31.6,24.2,1.0,1.7,,,,2.5,,,,,
2016-08-29,24.8,29.4,21.0,0.0,9.8,,,,3.0,,,,,
2016-08-30,24.0,29.6,18.3,0.0,7.1,,,,3.3,,,,,
2016-08-31,26.2,29.4,22.9,0.0,9.8,,,,3.5,,,,,
2016-09-01,25.5,30.5,20.0,0.0,5.6,,,,1.3,,,,,
2016-09-02,25.5,29.7,23.4,23.0,1.7,,,,3.3,,,,,
2016-09-03,24.8,27.2,23.2,79.0,0.0,,,,4.1,,,,,
2016-09-04,25.9,29.7,22.4,29.5,0.2,,,,2.0,,,,,
2016-09-05,27.2,33.1,22.2,0.0,8.2,,,,1.1,,,,,
2016-09-06,26.8,31.0,24.9,2.5,3.0,,,,1.7,,,,,
2016-09-07,27.8,33.4,24.9,0.0,5.0,,,,2.6,,,,,
2016-09-08,26.7,31.3,21.9,0.0,11.4,,,,3.0,,,,,
2016-09-09,24.6,31.7,19.0,0.0,11.1,,,,1.2,,,,,
2016-09-10,25.4,31.1,19.3,0.0,9.3,,,,2.3,,,,,
2016-09-11,25.7,30.6,22.9,6.5,5.5,,,,3.3,,,,,
2016-09-12,26.5,29.9,22.8,15.0,0.0,,,,2.0,,,,,
2016-09-13,26.8,30.0,24.8,12.0,1.3,,,,2.0,,,,,
2016-09-14,26.5,31.5,23.5,0.0,4.9,,,,1.3,,,,,
2016-09-15,26.6,30.6,23.8,0.0,2.7,,,,1.2,,,,,
2016-09-16,26.4,31.1,23.1,0.0,5.0,,,,1.8,,,,,
2016-09-17,27.0,32.9,23.5,17.0,7.2,,,,2.2,,,,,
2016-09-18,27.1,32.1,23.6,0.5,7.8,,,,1.5,,,,,
2016-09-19,26.0,28.1,23.9,109.5,0.4,,,,3.5,,,,,
2016-09-20,25.0,28.9,22.1,62.0,6.6,,,,4.2,,,,,
2016-09-21,23.7,28.1,20.9,0.0,2.4,,,,2.2,,,,,
2016-09-22,24.5,29.2,20.9,0.0,3.8,,,,2.1,,,,,
2016-09-23,24.3,30.2,20.3,0.0,5.8,,,,1.5,,,,,
2016-09-24,25.6,30.8,22.2,0.0,7.5,,,,2.6,,,,,
2016-09-25,26.4,31.4,23.4,2.0,7.5,,,,3.0,,,,,
2016-09-26,26.5,30.2,23.6,3.0,5.6,,,,3.8,,,,,
2016-09-27,27.1,30.9,25.1,5.5,2.8,,,,2.9,,,,,
2016-09-28,27.3,31.5,24.6,0.0,5.0,,,,1.6,,,,,
2016-09-29,26.9,31.8,23.3,0.0,9.4,,,,1.8,,,,,
2016-09-30,26.8,32.2,22.9,0.0,5.9,,,,1.5,,,,,
2016-10-01,26.9,33.0,22.0,0.0,11.1,,,,1.5,,,,,
2016-10-02,27.1,31.5,24.0,0.0,8.2,,,,2.9,,,,,
2016-10-03,24.8,26.9,23.2,33.5,0.0,,,,2.6,,,,,
2016-10-04,25.8,29.4,23.3,1.5,1.8,,,,4.3,,,,,
2016-10-05,26.8,29.5,24.1,23.5,3.5,,,,3.3,,,,,
2016-10-06,24.9,30.0,20.5,0.0,5.6,,,,1.4,,,,,
2016-10-07,24.6,28.8,21.9,0.0,3.6,,,,3.8,,,,,
2016-10-08,26.1,31.1,21.8,9.0,5.7,,,,2.6,,,,,
2016-10-09,22.1,25.2,19.4,23.5,0.0,,,,2.7,,,,,
2016-10-10,21.6,26.4,18.5,0.0,8.4,,,,2.4,,,,,
2016-10-11,21.2,24.9,17.4,0.0,2.8,,,,2.3,,,,,
2016-10-12,22.1,26.6,19.0,0.0,2.5,,,,2.2,,,,,
2016-10-13,20.9,24.4,18.8,0.0,1.2,,,,3.1,,,,,
2016-10-14,19.3,21.5,18.2,0.0,0.0,,,,3.8,,,,,
2016-10-15,18.7,20.0,17.3,8.0,0.0,,,,4.5,,,,,
2016-10-16,22.1,24.4,19.1,1.0,0.2,,,,3.8,,,,,
2016-10-17,24.2,30.3,20.3,5.5,6.1,,,,1.3,,,,,
2016-10-18,24.7,29.9,20.9,0.0,9.1,,,,1.2,,,,,
2016-10-19,23.2,27.3,20.9,0.0,0.3,,,,1.0,,,,,
2016-10-20,22.1,26.4,19.5,0.5,0.6,,,,1.0,,,,,
2016-10-21,20.4,22.9,18.6,1.5,0.0,,,,2.4,,,,,
2016-10-22,20.2,21.2,19.1,102.0,0.0,,,,2.8,,,,,
2016-10-23,19.7,21.2,17.8,27.0,0.0,,,,2.9,,,,,
2016-10-24,19.7,24.2,16.2,0.0,9.0,,,,2.5,,,,,
2016-10-25,21.5,28.0,14.9,0.0,7.8,,,,1.6,,,,,
2016-10-26,23.1,27.6,18.6,0.0,7.5,,,,1.8,,,,,
2016-10-27,21.1,24.1,19.4,3.5,0.6,,,,2.8,,,,,
2016-10-28,22.6,26.0,19.2,4.0,0.0,,,,3.4,,,,,
2016-10-29,21.2,26.1,16.3,0.0,10.4,,,,1.9,,,,,
2016-10-30,17.8,23.5,12.1,0.0,10.0,,,,1.6,,,,,
2016-10-31,18.7,21.3,15.9,6.0,0.9,,,,2.8,,,,,
2016-11-01,16.7,21.4,10.4,1.0,9.6,,,,1.5,,,,,
2016-11-02,14.2,21.0,8.8,0.0,9.7,,,,0.9,,,,,
2016-11-03,12.5,20.1,6.9,0.0,10.2,,,,1.1,,,,,
2016-11-04,12.2,20.7,4.4,0.0,9.8,,,,0.9,,,,,
2016-11-05,14.3,22.1,8.3,0.0,9.4,,,,1.1,,,,,
2016-11-06,16.0,23.9,7.6,0.0,9.6,,,,1.6,,,,,
2016-11-07,15.9,22.0,11.4,0.0,9.9,,,,2.0,,,,,
2016-11-08,18.6,24.6,13.1,0.0,2.9,,,,1.3,,,,,
2016-11-09,16.2,20.8,11.7,0.0,8.3,,,,2.1,,,,,
2016-11-10,13.3,15.9,11.7,7.0,0.3,,,,3.5,,,,,
2016-11-11,15.0,20.7,8.5,0.0,7.9,,,,1.7,,,,,
2016-11-12,14.4,21.1,6.0,0.0,7.9,,,,1.4,,,,,
2016-11-13,17.9,23.8,10.9,0.0,7.2,,,,2.1,,,,,
2016-11-14,19.4,21.3,18.2,26.0,0.0,,,,2.2,,,,,
2016-11-15,19.6,23.4,13.8,0.0,3.0,,,,1.8,,,,,
2016-11-16,16.1,22.6,10.0,0.0,6.7,,,,1.2,,,,,
2016-11-17,16.7,21.2,12.8,1.5,1.6,,,,1.8,,,,,
2016-11-18,16.8,18.7,14.5,8.5,0.0,,,,2.7,,,,,
2016-11-19,21.2,25.0,17.1,0.5,4.2,,,,2.5,,,,,
2016-11-20,18.8,22.0,15.3,0.5,0.0,,,,0.9,,,,,
2016-11-21,18.6,20.0,17.6,27.0,0.0,,,,2.7,,,,,
2016-11-22,18.4,23.8,13.9,0.0,8.3,,,,1.5,,,,,
2016-11-23,14.9,17.6,11.3,0.0,1.2,,,,2.5,,,,,
2016-11-24,10.7,14.3,3.4,1.0,4.4,,,,1.8,,,,,
2016-11-25,7.9,16.1,1.2,0.0,9.5,,,,0.8,,,,,
2016-11-26,13.4,19.4,4.7,1.0,3.3,,,,1.8,,,,,
2016-11-27,16.3,19.4,13.6,24.0,0.0,,,,1.8,,,,,
2016-11-28,10.9,16.2,4.4,0.0,9.0,,,,1.4,,,,,
2016-11-29,9.3,16.8,2.0,0.0,9.5,,,,1.2,,,,,
2016-11-30,14.2,19.5,7.7,0.0,6.5,,,,2.0,,,,,
2016-12-01,14.8,18.9,9.1,1.0,3.4,,,,1.9,,,,,
2016-12-02,10.5,17.9,4.1,0.0,7.7,,,,1.1,,,,,
2016-12-03,11.8,19.6,3.0,0.0,9.0,,,,1.2,,,,,
2016-12-04,16.3,20.0,14.3,1.5,0.4,,,,2.7,,,,,
2016-12-05,14.1,19.4,8.5,0.0,3.5,,,,1.3,,,,,
2016-12-06,12.6,16.4,4.0,0.0,7.4,,,,1.8,,,,,
2016-12-07,8.6,15.3,1.8,0.0,9.4,,,,1.6,,,,,
2016-12-08,9.4,17.8,1.8,0.0,9.0,,,,0.9,,,,,
2016-12-09,11.6,19.7,3.9,0.0,8.8,,,,1.5,,,,,
2016-12-10,8.7,16.8,2.1,0.0,8.3,,,,0.9,,,,,
2016-12-11,8.1,16.5,0.3,0.0,9.5,,,,1.1,,,,,
2016-12-12,11.9,17.1,5.1,0.0,1.8,,,,2.7,,,,,
2016-12-13,14.7,17.1,12.0,23.5,0.0,,,,2.1,,,,,
2016-12-14,11.3,14.5,5.9,0.0,6.6,,,,2.4,,,,,
2016-12-15,9.7,12.3,7.1,0.0,6.3,,,,2.8,,,,,
2016-12-16,6.0,9.9,-1.2,0.0,7.1,,,,2.3,,,,,
2016-12-17,5.2,13.9,-2.4,0.0,9.6,,,,1.2,,,,,
