calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
2016-12-16,-0.3,6.1,-4.2,0.0,6.7,,,,1.6,,,,,
2016-12-17,1.6,12.1,-5.3,0.0,8.7,,,,1.3,,,,,
2016-12-18,3.6,13.8,-3.2,0.0,9.0,,,,1.2,,,,,
2016-12-19,4.9,15.4,-0.8,0.0,8.1,,,,1.2,,,,,
2016-12-20,5.1,16.1,-1.5,0.0,5.5,,,,1.2,,,,,
2016-12-21,5.4,15.9,-1.1,0.0,8.1,,,,1.4,,,,,
2016-12-22,5.2,10.3,-0.7,6.0,0.8,,,,0.9,,,,,
2016-12-23,7.8,13.7,0.9,0.5,6.7,,,,2.0,,,,,
2016-12-24,1.9,7.7,-2.1,1.5,5.4,,,,1.6,,,,,
2016-12-25,1.7,11.4,-3.6,0.0,8.7,,,,1.2,,,,,
2016-12-26,1.6,7.2,-3.1,0.0,0.6,,,,0.9,,,,,
2016-12-27,4.7,9.8,1.0,6.5,1.6,,,,2.8,,,,,
2016-12-28,0.4,3.5,-3.8,0.0,5.3,,,,2.3,,,,,
2016-12-29,0.9,10.0,-5.9,0.0,7.8,,,,1.5,,,,,
2016-12-30,0.4,6.0,-4.0,0.0,6.7,,,,2.1,,,,,
2016-12-31,1.0,11.8,-6.0,0.0,9.0,,,,1.6,,,,,
2017-01-01,2.4,12.0,-3.2,0.0,9.2,,,,1.4,,,,,
2017-01-02,3.0,13.5,-2.7,0.0,6.8,,,,1.1,,,,,
2017-01-03,2.9,10.1,-1.8,0.0,7.4,,,,1.6,,,,,
2017-01-04,2.1,11.1,-2.8,0.0,4.5,,,,1.9,,,,,
2017-01-05,1.2,5.6,-2.0,0.0,6.1,,,,2.2,,,,,
2017-01-06,-0.4,4.9,-4.7,0.0,8.0,,,,1.9,,,,,
2017-01-07,0.0,10.6,-6.3,0.0,9.2,,,,1.1,,,,,
2017-01-08,-0.4,5.8,-5.5,8.5,0.1,,,,0.7,,,,,
2017-01-09,2.8,10.9,-0.4,4.5,3.9,,,,1.0,,,,,
2017-01-10,4.2,11.9,-1.8,0.0,8.9,,,,1.6,,,,,
2017-01-11,2.1,6.9,-3.0,0.0,8.4,,,,2.1,,,,,
2017-01-12,0.3,7.4,-5.2,0.0,8.3,,,,1.5,,,,,
2017-01-13,0.8,8.8,-3.2,0.0,5.9,,,,1.5,,,,,
2017-01-14,-3.1,-0.7,-5.8,1.5,0.3,,,,1.4,,,,,
2017-01-15,-4.6,-3.1,-5.8,11.0,0.0,,,,,,,,,
2017-01-16,-2.1,3.1,-6.6,3.5,6.4,,,,,,,,,
2017-01-17,0.5,3.8,-1.9,3.0,2.0,,,,,,,,,
2017-01-18,-0.6,7.1,-6.0,0.0,8.2,,,,0.8,,,,,
2017-01-19,-0.8,4.3,-4.7,0.0,8.4,,,,2.5,,,,,
2017-01-20,-3.0,1.3,-7.0,1.5,0.0,,,,0.6,,,,,
2017-01-21,-1.1,3.5,-5.4,5.0,4.5,,,,1.3,,,,,
2017-01-22,-1.2,9.1,-9.3,0.0,8.9,,,,1.3,,,,,
2017-01-23,-1.5,2.7,-5.0,0.0,8.9,,,,1.8,,,,,
2017-01-24,-3.0,1.4,-5.0,0.0,4.2,,,,1.8,,,,,
2017-01-25,-1.9,4.7,-7.3,0.0,8.0,,,,1.5,,,,,
2017-01-26,-1.4,7.3,-8.4,0.0,9.5,,,,1.2,,,,,
2017-01-27,1.7,12.8,-4.9,0.0,5.8,,,,1.7,,,,,
2017-01-28,1.6,8.8,-4.0,0.0,9.2,,,,1.7,,,,,
2017-01-29,3.1,10.3,-3.1,0.0,7.4,,,,1.2,,,,,
2017-01-30,4.6,14.9,-0.4,0.0,5.5,,,,1.9,,,,,
2017-01-31,0.1,3.8,-3.9,0.0,8.9,,,,3.1,,,,,
2017-02-01,0.7,9.2,-6.3,0.0,7.1,,,,1.5,,,,,
2017-02-02,0.3,4.7,-2.5,0.0,5.9,,,,2.1,,,,,
2017-02-03,2.6,8.4,-2.3,0.0,8.2,,,,2.2,,,,,
2017-02-04,1.9,9.8,-3.9,0.0,9.6,,,,1.6,,,,,
2017-02-05,-0.3,4.1,-4.4,0.5,1.4,,,,0.9,,,,,
2017-02-06,2.5,9.3,-1.4,0.5,6.4,,,,2.0,,,,,
2017-02-07,0.8,4.4,-1.8,0.0,8.7,,,,2.7,,,,,
2017-02-08,1.1,7.4,-2.5,0.0,8.2,,,,1.7,,,,,
2017-02-09,-0.5,2.8,-2.5,1.0,0.3,,,,,,,,,
2017-02-10,-1.0,3.2,-6.0,1.0,6.5,,,,,,,,,
2017-02-11,-1.8,5.0,-8.2,0.0,8.2,,,,1.6,,,,,
2017-02-12,-0.4,5.2,-4.3,7.5,7.9,,,,1.5,,,,,
2017-02-13,-1.0,5.9,-7.0,0.0,7.6,,,,1.6,,,,,
2017-02-14,-1.0,6.2,-6.7,0.0,6.6,,,,1.5,,,,,
2017-02-15,0.5,8.7,-5.8,0.0,9.8,,,,1.7,,,,,
2017-02-16,2.4,13.9,-5.7,0.0,9.8,,,,1.3,,,,,
2017-02-17,5.7,16.6,-2.7,0.0,5.1,,,,2.4,,,,,
2017-02-18,2.2,7.9,-2.1,0.0,5.9,,,,2.5,,,,,
2017-02-19,1.0,6.8,-4.2,0.0,9.8,,,,2.4,,,,,
2017-02-20,3.0,7.8,-2.3,1.0,1.7,,,,1.5,,,,,
2017-02-21,-0.8,2.6,-4.8,6.5,5.4,,,,1.8,,,,,
2017-02-22,0.3,6.9,-6.7,0.0,8.0,,,,1.5,,,,,
2017-02-23,5.2,14.5,0.0,0.5,2.1,,,,1.9,,,,,
2017-02-24,1.4,5.3,-3.9,0.0,10.1,,,,3.2,,,,,
2017-02-25,1.1,9.2,-6.4,0.0,9.6,,,,1.5,,,,,
2017-02-26,3.1,10.4,-3.6,0.0,8.3,,,,1.9,,,,,
2017-02-27,3.0,10.3,-3.6,0.0,9.3,,,,2.2,,,,,
2017-02-28,3.4,8.6,-0.1,0.0,6.5,,,,2.0,,,,,
2017-03-01,3.0,7.9,-1.7,0.0,7.4,,,,1.9,,,,,
2017-03-02,4.5,8.7,1.6,0.0,2.0,,,,0.9,,,,,
2017-03-03,2.9,8.2,-2.1,0.0,9.1,,,,2.3,,,,,
2017-03-04,3.4,12.7,-4.0,0.0,10.1,,,,1.8,,,,,
2017-03-05,5.9,13.8,-2.6,0.0,8.3,,,,2.1,,,,,
2017-03-06,5.2,9.8,0.8,0.0,0.2,,,,1.7,,,,,
2017-03-07,1.8,9.6,-3.3,0.0,5.6,,,,2.1,,,,,
2017-03-08,0.2,7.2,-5.8,0.0,8.4,,,,1.9,,,,,
2017-03-09,2.3,11.0,-5.7,0.0,8.2,,,,1.6,,,,,
2017-03-10,2.7,9.1,-3.3,0.0,9.3,,,,2.0,,,,,
2017-03-11,2.5,7.5,-2.8,0.0,9.9,,,,2.9,,,,,
2017-03-12,2.5,10.6,-5.4,0.0,9.7,,,,1.8,,,,,
2017-03-13,5.1,9.0,2.2,0.0,2.0,,,,1.4,,,,,
2017-03-14,5.4,10.1,2.8,0.5,0.3,,,,1.6,,,,,
2017-03-15,4.5,8.6,0.8,0.5,0.0,,,,2.4,,,,,
2017-03-16,3.8,9.8,-1.5,0.0,9.5,,,,2.5,,,,,
2017-03-17,2.5,9.9,-3.8,0.0,9.0,,,,2.3,,,,,
2017-03-18,4.4,12.0,-2.9,0.0,6.3,,,,1.9,,,,,
2017-03-19,5.7,13.2,-1.8,0.0,6.7,,,,2.1,,,,,
2017-03-20,6.7,14.1,-0.6,0.0,9.9,,,,1.7,,,,,
2017-03-21,4.0,5.4,1.9,20.5,0.0,,,,0.8,,,,,
2017-03-22,3.8,9.7,-0.9,0.0,6.4,,,,2.6,,,,,
2017-03-23,3.5,10.2,-2.0,0.0,3.1,,,,1.7,,,,,
2017-03-24,2.0,7.1,-1.7,0.0,5.9,,,,1.9,,,,,
2017-03-25,4.4,11.4,-3.4,0.0,10.9,,,,2.1,,,,,
2017-03-26,2.3,4.5,0.7,13.5,0.0,,,,0.6,,,,,
2017-03-27,3.0,7.8,0.3,8.5,2.3,,,,1.4,,,,,
2017-03-28,4.7,11.5,-0.6,0.0,6.8,,,,1.5,,,,,
2017-03-29,5.7,12.8,-1.2,0.0,9.9,,,,1.3,,,,,
2017-03-30,7.8,16.9,-0.8,0.0,10.6,,,,1.9,,,,,
2017-03-31,5.4,8.5,2.3,1.0,0.0,,,,1.6,,,,,
2017-04-01,3.4,6.1,0.8,1.5,0.0,,,,1.1,,,,,
2017-04-02,4.6,12.9,-2.2,0.0,11.0,,,,1.7,,,,,
2017-04-03,4.5,13.4,-2.3,0.0,7.4,,,,1.7,,,,,
2017-04-04,7.7,16.7,-0.3,0.0,11.1,,,,1.5,,,,,
2017-04-05,10.2,19.0,0.6,0.0,8.9,,,,2.0,,,,,
2017-04-06,11.4,17.3,3.2,0.0,4.9,,,,1.7,,,,,
2017-04-07,14.4,22.4,9.1,4.0,3.8,,,,1.2,,,,,
2017-04-08,13.5,16.7,11.2,0.5,0.0,,,,0.9,,,,,
2017-04-09,11.3,16.6,5.5,4.0,2.0,,,,2.5,,,,,
2017-04-10,7.3,14.4,0.9,0.0,9.3,,,,2.5,,,,,
2017-04-11,3.4,5.3,1.0,30.0,0.0,,,,0.8,,,,,
2017-04-12,7.8,14.2,2.1,0.0,8.1,,,,3.1,,,,,
2017-04-13,6.2,15.1,-1.7,0.0,11.7,,,,2.1,,,,,
2017-04-14,9.7,19.1,-0.9,0.0,11.2,,,,2.1,,,,,
2017-04-15,12.6,21.3,4.0,0.0,7.1,,,,1.6,,,,,
2017-04-16,14.8,25.9,3.9,0.0,10.5,,,,1.6,,,,,
2017-04-17,14.3,22.9,7.5,7.5,3.7,,,,2.7,,,,,
2017-04-18,15.5,26.8,7.7,10.0,10.1,,,,2.7,,,,,
2017-04-19,11.1,19.9,4.8,0.0,8.2,,,,2.2,,,,,
2017-04-20,12.4,20.0,3.5,0.0,8.4,,,,1.7,,,,,
2017-04-21,12.8,17.2,8.7,0.0,2.2,,,,1.7,,,,,
2017-04-22,10.4,16.1,5.7,0.0,9.3,,,,3.0,,,,,
2017-04-23,9.0,15.1,1.4,0.0,12.4,,,,2.6,,,,,
2017-04-24,11.7,18.6,4.3,0.0,10.1,,,,2.2,,,,,
2017-04-25,13.5,19.6,8.4,0.0,9.8,,,,2.0,,,,,
2017-04-26,12.2,16.6,8.0,0.0,0.5,,,,1.2,,,,,
2017-04-27,11.1,16.2,4.7,0.5,7.8,,,,2.2,,,,,
2017-04-28,10.6,20.0,1.2,0.0,10.3,,,,1.5,,,,,
2017-04-29,10.6,19.1,4.9,0.5,6.9,,,,1.5,,,,,
2017-04-30,13.2,23.3,2.6,0.0,12.6,,,,1.9,,,,,
2017-05-01,12.0,17.3,5.3,1.0,2.6,,,,2.1,,,,,
2017-05-02,11.9,20.8,2.3,0.0,12.9,,,,2.0,,,,,
2017-05-03,14.3,21.9,4.9,0.0,10.2,,,,2.1,,,,,
2017-05-04,14.9,22.3,7.9,0.0,12.4,,,,2.1,,,,,
2017-05-05,17.0,24.9,8.8,0.0,12.0,,,,1.8,,,,,
2017-05-06,17.7,25.7,10.3,0.0,5.2,,,,1.5,,,,,
2017-05-07,15.4,23.7,7.0,0.0,10.6,,,,2.6,,,,,
2017-05-08,15.5,28.2,4.1,0.0,12.9,,,,2.8,,,,,
2017-05-09,14.4,19.0,7.8,0.0,0.0,,,,1.5,,,,,
2017-05-10,13.3,15.1,12.0,5.0,0.0,,,,0.6,,,,,
2017-05-11,16.2,22.8,10.8,0.0,5.2,,,,2.3,,,,,
2017-05-12,18.6,26.8,9.0,0.5,8.5,,,,2.3,,,,,
2017-05-13,14.1,16.5,13.2,57.5,0.0,,,,1.0,,,,,
2017-05-14,14.9,19.0,11.4,0.0,0.3,,,,1.5,,,,,
2017-05-15,14.1,16.5,12.0,0.0,0.0,,,,1.6,,,,,
2017-05-16,15.4,21.8,8.9,0.0,9.6,,,,2.2,,,,,
2017-05-17,14.1,16.3,12.4,0.5,0.0,,,,1.6,,,,,
2017-05-18,15.9,21.6,12.8,1.5,3.1,,,,1.0,,,,,
2017-05-19,18.5,25.8,11.0,0.0,13.1,,,,1.7,,,,,
2017-05-20,20.6,31.3,11.1,0.0,13.2,,,,1.1,,,,,
2017-05-21,22.2,31.0,12.8,0.0,11.7,,,,1.7,,,,,
2017-05-22,22.6,30.8,14.1,0.0,12.2,,,,2.0,,,,,
2017-05-23,21.5,27.9,14.6,0.0,10.5,,,,2.3,,,,,
2017-05-24,18.7,22.0,15.6,2.5,0.4,,,,0.9,,,,,
2017-05-25,17.6,19.8,16.0,13.0,0.2,,,,0.7,,,,,
2017-05-26,15.6,16.1,15.2,14.5,0.0,,,,0.7,,,,,
2017-05-27,17.0,21.7,13.5,6.5,6.3,,,,2.0,,,,,
2017-05-28,17.6,23.4,11.5,0.0,11.1,,,,1.9,,,,,
2017-05-29,18.5,26.7,8.6,0.0,13.3,,,,1.7,,,,,
2017-05-30,21.7,29.5,13.3,0.0,11.3,,,,1.5,,,,,
2017-05-31,22.2,27.5,16.7,0.0,4.4,,,,1.8,,,,,
