calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
2016-02-13,9.4,13.0,6.0,1.0,,,,,7.1,,,,,
2016-02-14,13.3,19.2,9.2,28.5,,,,,5.6,,,,,
2016-02-15,0.4,9.2,-4.0,0.0,,,,,4.3,,,,,
2016-02-16,-1.0,4.8,-7.3,0.0,,,,,5.3,,,,,
2016-02-17,-1.2,4.8,-9.0,0.5,,,,,6.0,,,,,
2016-02-18,0.4,9.4,-9.7,0.0,,,,,4.3,,,,,
2016-02-19,6.2,11.1,0.3,0.0,,,,,5.1,,,,,
2016-02-20,2.1,7.2,0.5,20.5,,,,,1.4,,,,,
2016-02-21,2.6,8.3,-4.1,0.0,,,,,3.2,,,,,
2016-02-22,1.2,7.3,-4.9,0.0,,,,,1.8,,,,,
2016-02-23,3.6,12.1,-3.0,0.0,,,,,2.0,,,,,
2016-02-24,0.0,4.0,-3.2,0.0,,,,,5.1,,,,,
2016-02-25,-0.7,4.6,-6.9,0.0,,,,,3.1,,,,,
2016-02-26,-0.3,6.2,-8.4,0.0,,,,,2.9,,,,,
2016-02-27,1.3,9.5,-8.4,0.0,,,,,4.8,,,,,
2016-02-28,6.5,13.4,-0.7,0.0,,,,,4.9,,,,,
2016-02-29,3.8,10.2,-2.5,2.0,,,,,5.6,,,,,
2016-03-01,-2.6,2.3,-8.3,0.0,,,,,3.2,,,,,
2016-03-02,-0.9,7.5,-9.9,0.0,,,,,2.0,,,,,
2016-03-03,5.7,13.1,-2.3,0.0,,,,,5.4,,,,,
2016-03-04,4.2,16.2,-5.6,0.0,,,,,1.8,,,,,
2016-03-05,7.1,16.0,-2.4,0.0,,,,,4.1,,,,,
2016-03-06,11.9,18.7,6.9,0.0,,,,,6.9,,,,,
2016-03-07,12.1,15.7,6.0,0.0,,,,,3.0,,,,,
2016-03-08,11.5,21.7,2.7,0.0,,,,,2.9,,,,,
2016-03-09,2.1,7.6,-0.9,20.5,,,,,2.5,,,,,
2016-03-10,-0.4,2.2,-1.7,2.5,,,,,3.4,,,,,
2016-03-11,0.3,4.2,-1.9,0.0,,,,,3.1,,,,,
2016-03-12,0.9,6.6,-3.3,0.0,,,,,2.8,,,,,
2016-03-13,2.7,11.1,-5.5,0.0,,,,,2.5,,,,,
2016-03-14,0.4,1.5,-0.4,17.5,,,,,2.7,,,,,
2016-03-15,0.7,4.3,-3.3,0.0,,,,,3.1,,,,,
2016-03-16,3.3,12.9,-6.7,0.0,,,,,4.6,,,,,
2016-03-17,7.2,17.1,-2.4,0.0,,,,,2.1,,,,,
2016-03-18,10.4,15.6,1.9,0.5,,,,,5.9,,,,,
2016-03-19,11.2,17.8,7.3,1.5,,,,,5.8,,,,,
2016-03-20,5.6,10.9,2.6,0.0,,,,,5.1,,,,,
2016-03-21,3.2,9.0,-4.0,0.0,,,,,4.1,,,,,
2016-03-22,6.0,16.4,-6.1,0.0,,,,,3.5,,,,,
2016-03-23,4.9,8.6,0.3,1.0,,,,,4.5,,,,,
2016-03-24,1.9,8.1,-3.2,0.5,,,,,4.0,,,,,
2016-03-25,1.0,6.8,-5.5,0.0,,,,,3.6,,,,,
2016-03-26,2.9,10.6,-2.2,0.0,,,,,2.9,,,,,
2016-03-27,4.7,15.4,-5.3,0.0,,,,,2.8,,,,,
2016-03-28,6.0,14.4,-0.8,0.0,,,,,2.9,,,,,
2016-03-29,8.0,18.1,-3.2,0.0,,,,,4.3,,,,,
2016-03-30,11.4,18.3,5.1,0.0,,,,,5.6,,,,,
2016-03-31,8.5,18.1,-2.4,0.0,,,,,2.0,,,,,
2016-04-01,9.7,17.7,-0.2,0.0,,,,,2.4,,,,,
2016-04-02,11.8,20.3,3.8,0.0,,,,,3.4,,,,,
2016-04-03,14.0,18.2,11.5,0.0,,,,,6.4,,,,,
2016-04-04,11.1,19.2,7.1,13.0,,,,,4.3,,,,,
2016-04-05,9.7,18.8,2.0,0.0,,,,,2.3,,,,,
2016-04-06,10.4,19.2,0.4,0.0,,,,,3.2,,,,,
2016-04-07,11.6,17.9,7.0,41.5,,,,,6.3,,,,,
2016-04-08,10.3,14.5,2.8,0.0,,,,,2.5,,,,,
2016-04-09,11.6,21.9,0.3,0.0,,,,,3.5,,,,,
2016-04-10,13.0,18.8,5.1,0.0,,,,,3.4,,,,,
2016-04-11,3.8,9.1,-2.0,0.0,,,,,4.8,,,,,
2016-04-12,7.1,17.7,-5.4,0.0,,,,,4.7,,,,,
2016-04-13,10.8,15.2,7.5,6.0,,,,,6.4,,,,,
2016-04-14,13.1,21.6,7.8,13.5,,,,,2.3,,,,,
2016-04-15,9.8,15.7,1.4,0.0,,,,,3.7,,,,,
2016-04-16,11.3,22.7,-1.0,0.0,,,,,3.8,,,,,
2016-04-17,16.3,22.5,11.9,10.5,,,,,7.5,,,,,
2016-04-18,14.0,19.4,8.4,0.0,,,,,4.2,,,,,
2016-04-19,10.1,19.1,0.8,0.0,,,,,3.3,,,,,
2016-04-20,11.1,20.7,-0.1,0.0,,,,,5.0,,,,,
2016-04-21,11.8,17.5,9.6,14.5,,,,,7.4,,,,,
2016-04-22,14.5,20.4,8.8,0.5,,,,,3.8,,,,,
2016-04-23,16.8,25.5,6.3,0.0,,,,,3.6,,,,,
2016-04-24,13.6,19.1,9.9,1.5,,,,,2.6,,,,,
2016-04-25,14.3,21.2,4.6,0.0,,,,,2.0,,,,,
2016-04-26,15.7,25.3,6.5,0.0,,,,,2.2,,,,,
2016-04-27,14.8,22.4,8.0,2.0,,,,,3.2,,,,,
2016-04-28,10.9,12.9,9.6,58.0,,,,,2.2,,,,,
2016-04-29,8.6,14.9,1.0,2.0,,,,,4.5,,,,,
2016-04-30,10.0,18.3,-1.2,0.0,,,,,2.8,,,,,
2016-05-01,17.1,21.4,12.3,0.0,,,,,5.4,,,,,
2016-05-02,17.7,27.3,7.0,0.0,,,,,3.7,,,,,
2016-05-03,17.9,24.2,13.1,0.0,,,,,7.8,,,,,
2016-05-04,17.5,21.6,13.6,15.0,,,,,7.0,,,,,
2016-05-05,15.6,20.9,7.7,0.0,,,,,5.3,,,,,
2016-05-06,12.9,22.0,6.4,0.0,,,,,4.8,,,,,
2016-05-07,16.3,25.5,9.1,0.0,,,,,7.0,,,,,
2016-05-08,13.9,21.2,4.7,0.0,,,,,2.4,,,,,
2016-05-09,14.0,18.0,9.0,4.5,,,,,3.1,,,,,
2016-05-10,17.6,23.5,13.0,3.5,,,,,4.2,,,,,
2016-05-11,18.7,22.4,12.0,15.0,,,,,6.3,,,,,
2016-05-12,15.7,23.6,9.1,0.0,,,,,2.4,,,,,
2016-05-13,18.2,26.6,9.7,0.0,,,,,3.1,,,,,
2016-05-14,19.2,25.3,13.2,0.0,,,,,2.8,,,,,
2016-05-15,18.4,26.2,11.0,0.0,,,,,3.6,,,,,
2016-05-16,17.6,24.5,13.4,1.0,,,,,7.6,,,,,
2016-05-17,12.8,17.9,5.2,40.0,,,,,3.6,,,,,
2016-05-18,14.2,24.3,3.0,0.0,,,,,2.5,,,,,
2016-05-19,16.1,25.3,5.8,0.0,,,,,2.6,,,,,
2016-05-20,16.0,23.8,9.2,0.0,,,,,1.9,,,,,
2016-05-21,16.3,24.7,7.3,0.0,,,,,2.9,,,,,
2016-05-22,17.6,26.9,6.5,0.0,,,,,2.4,,,,,
2016-05-23,18.8,28.2,10.0,0.0,,,,,2.5,,,,,
2016-05-24,20.6,29.3,9.9,0.0,,,,,4.0,,,,,
2016-05-25,19.6,22.6,17.3,0.0,,,,,6.3,,,,,
2016-05-26,22.2,30.2,12.5,0.0,,,,,5.6,,,,,
2016-05-27,17.6,22.7,12.1,0.0,,,,,4.3,,,,,
2016-05-28,16.7,22.2,12.1,0.0,,,,,1.3,,,,,
2016-05-29,18.8,28.7,9.0,8.5,,,,,2.6,,,,,
2016-05-30,14.7,17.9,11.6,17.5,,,,,1.6,,,,,
2016-05-31,20.1,28.1,14.0,0.5,,,,,3.2,,,,,
2016-06-01,16.1,20.9,10.9,0.0,,,,,5.0,,,,,
2016-06-02,13.4,19.5,5.8,0.0,,,,,4.3,,,,,
2016-06-03,14.8,24.2,3.2,0.0,,,,,3.3,,,,,
2016-06-04,18.1,23.8,13.0,0.0,,,,,6.2,,,,,
2016-06-05,17.9,26.0,11.3,0.0,,,,,2.9,,,,,
2016-06-06,18.2,26.8,8.5,0.0,,,,,2.2,,,,,
2016-06-07,18.9,22.7,16.5,0.0,,,,,4.6,,,,,
2016-06-08,20.9,26.9,16.0,0.0,,,,,4.1,,,,,
2016-06-09,18.8,22.4,16.3,18.0,,,,,2.3,,,,,
2016-06-10,20.9,27.5,14.8,0.0,,,,,2.3,,,,,
2016-06-11,22.0,29.5,14.8,0.0,,,,,2.7,,,,,
2016-06-12,20.8,26.5,14.4,1.5,,,,,3.0,,,,,
2016-06-13,17.1,20.1,14.3,47.5,,,,,3.5,,,,,
2016-06-14,20.4,26.1,16.5,0.0,,,,,2.6,,,,,
2016-06-15,21.1,27.8,14.3,0.0,,,,,4.7,,,,,
2016-06-16,18.5,21.2,16.7,10.5,,,,,5.2,,,,,
2016-06-17,21.0,27.7,14.9,0.0,,,,,2.4,,,,,
2016-06-18,20.7,28.4,12.5,0.0,,,,,2.1,,,,,
2016-06-19,19.6,25.4,15.6,3.0,,,,,3.6,,,,,
2016-06-20,22.9,29.5,17.6,0.0,,,,,4.1,,,,,
2016-06-21,20.9,27.2,16.3,0.0,,,,,2.1,,,,,
2016-06-22,21.8,28.2,16.2,0.0,,,,,2.7,,,,,
2016-06-23,20.1,24.1,17.6,11.5,,,,,2.9,,,,,
2016-06-24,19.4,24.9,14.9,7.5,,,,,3.6,,,,,
2016-06-25,21.2,26.5,16.1,11.5,,,,,6.6,,,,,
2016-06-26,19.3,25.9,13.4,0.0,,,,,3.8,,,,,
2016-06-27,20.3,28.6,12.4,0.5,,,,,3.0,,,,,
2016-06-28,16.6,19.1,13.9,22.0,,,,,1.5,,,,,
2016-06-29,20.5,26.7,16.6,0.0,,,,,2.9,,,,,
2016-06-30,23.0,30.3,18.4,0.5,,,,,2.9,,,,,
2016-07-01,23.4,30.3,16.0,0.0,,,,,2.2,,,,,
2016-07-02,25.7,30.8,21.2,0.0,,,,,5.9,,,,,
2016-07-03,25.9,31.5,21.1,0.0,,,,,6.0,,,,,
2016-07-04,23.3,27.6,19.8,3.5,,,,,2.9,,,,,
2016-07-05,24.5,32.9,18.9,0.0,,,,,2.5,,,,,
2016-07-06,25.7,30.7,21.4,0.0,,,,,6.9,,,,,
2016-07-07,26.4,33.2,20.6,0.0,,,,,2.7,,,,,
2016-07-08,22.9,26.4,19.6,0.5,,,,,3.2,,,,,
2016-07-09,20.3,22.4,19.1,8.0,,,,,3.7,,,,,
2016-07-10,23.8,30.4,18.9,0.0,,,,,1.9,,,,,
2016-07-11,23.0,30.4,17.2,0.0,,,,,2.0,,,,,
2016-07-12,23.5,31.9,15.8,0.0,,,,,2.5,,,,,
2016-07-13,23.2,26.9,20.9,6.0,,,,,3.5,,,,,
2016-07-14,24.0,31.4,19.4,0.5,,,,,3.1,,,,,
2016-07-15,22.7,28.2,19.1,14.0,,,,,2.7,,,,,
2016-07-16,23.9,29.7,19.2,0.0,,,,,4.8,,,,,
2016-07-17,24.3,29.3,20.9,0.5,,,,,5.8,,,,,
2016-07-18,24.1,30.8,19.8,0.0,,,,,2.8,,,,,
2016-07-19,24.1,30.5,20.2,0.0,,,,,3.1,,,,,
2016-07-20,23.7,30.3,19.5,0.0,,,,,2.8,,,,,
2016-07-21,23.2,30.3,18.3,0.0,,,,,2.8,,,,,
2016-07-22,22.9,29.4,19.1,0.0,,,,,2.5,,,,,
2016-07-23,23.7,29.9,19.8,0.0,,,,,2.3,,,,,
2016-07-24,24.5,31.0,19.7,0.0,,,,,2.3,,,,,
2016-07-25,23.3,29.6,20.5,0.0,,,,,1.9,,,,,
2016-07-26,20.0,21.4,18.3,8.5,,,,,5.0,,,,,
2016-07-27,23.5,28.9,18.6,7.5,,,,,2.7,,,,,
2016-07-28,24.9,30.8,21.3,0.0,,,,,3.2,,,,,
2016-07-29,25.7,31.6,22.1,2.0,,,,,2.7,,,,,
2016-07-30,25.4,31.6,21.1,0.0,,,,,2.2,,,,,
2016-07-31,25.0,33.6,19.1,0.0,,,,,2.9,,,,,
2016-08-01,23.9,34.0,18.6,21.0,,,,,2.6,,,,,
2016-08-02,22.4,29.3,20.2,10.5,,,,,1.4,,,,,
2016-08-03,24.0,30.0,19.4,15.5,,,,,1.9,,,,,
2016-08-04,25.0,31.8,20.8,3.5,,,,,2.0,,,,,
2016-08-05,25.7,32.2,20.7,0.0,,,,,1.6,,,,,
2016-08-06,27.2,33.7,21.0,0.0,,,,,2.2,,,,,
2016-08-07,26.1,33.7,20.8,0.0,,,,,2.3,,,,,
2016-08-08,25.6,33.2,18.6,0.0,,,,,3.2,,,,,
2016-08-09,25.1,31.7,19.6,0.0,,,,,3.0,,,,,
2016-08-10,24.2,30.1,20.9,0.0,,,,,2.8,,,,,
2016-08-11,24.2,30.4,19.1,0.0,,,,,1.9,,,,,
2016-08-12,24.9,32.7,18.2,0.0,,,,,2.1,,,,,
2016-08-13,26.3,32.8,22.1,0.0,,,,,3.4,,,,,
2016-08-14,26.6,32.7,22.2,0.0,,,,,2.3,,,,,
2016-08-15,23.6,28.0,19.6,4.5,,,,,3.8,,,,,
2016-08-16,24.4,31.6,17.9,0.0,,,,,2.7,,,,,
2016-08-17,24.2,31.9,18.8,0.0,,,,,2.5,,,,,
2016-08-18,24.3,30.6,21.5,7.0,,,,,2.1,,,,,
2016-08-19,25.2,31.9,20.5,0.0,,,,,2.5,,,,,
2016-08-20,23.9,30.8,18.6,0.0,,,,,2.8,,,,,
2016-08-21,26.4,33.8,19.3,0.0,,,,,3.0,,,,,
2016-08-22,24.6,29.7,20.1,0.0,,,,,3.4,,,,,
2016-08-23,23.7,30.6,18.6,6.0,,,,,2.4,,,,,
2016-08-24,23.1,30.2,18.8,2.5,,,,,2.1,,,,,
2016-08-25,25.5,32.6,19.4,0.0,,,,,3.1,,,,,
2016-08-26,25.6,32.6,20.4,6.0,,,,,3.7,,,,,
2016-08-27,20.1,23.8,18.3,9.5,,,,,3.0,,,,,
2016-08-28,21.5,27.2,18.0,1.0,,,,,1.6,,,,,
2016-08-29,23.5,29.4,18.6,1.5,,,,,2.6,,,,,
2016-08-30,19.9,24.4,18.1,66.0,,,,,3.9,,,,,
2016-08-31,22.3,29.0,16.9,0.0,,,,,5.9,,,,,
2016-09-01,21.4,28.4,14.8,0.0,,,,,2.4,,,,,
2016-09-02,23.9,30.8,17.5,0.0,,,,,1.8,,,,,
2016-09-03,24.6,30.3,18.9,0.0,,,,,2.0,,,,,
2016-09-04,25.2,32.6,21.9,0.0,,,,,2.2,,,,,
2016-09-05,23.7,29.4,20.7,4.5,,,,,3.5,,,,,
2016-09-06,24.5,,,0.0,,,,,,,,,,
2016-09-07,23.9,31.1,19.8,0.0,,,,,1.5,,,,,
2016-09-08,22.3,26.6,19.7,8.0,,,,,2.9,,,,,
2016-09-09,21.5,26.5,17.0,0.0,,,,,3.1,,,,,
2016-09-10,21.3,27.1,17.0,0.0,,,,,2.3,,,,,
2016-09-11,21.0,25.6,16.6,0.0,,,,,1.6,,,,,
2016-09-12,21.5,26.5,18.3,0.5,,,,,1.5,,,,,
2016-09-13,20.9,23.4,19.1,49.0,,,,,1.8,,,,,
2016-09-14,21.4,26.3,19.4,2.5,,,,,1.8,,,,,
2016-09-15,20.6,25.1,17.4,0.0,,,,,1.8,,,,,
2016-09-16,19.7,25.0,16.7,0.0,,,,,1.6,,,,,
2016-09-17,19.9,24.4,16.0,1.0,,,,,2.1,,,,,
2016-09-18,,,,47.5,,,,,1.5,,,,,
2016-09-19,,,,12.0,,,,,2.4,,,,,
2016-09-20,16.1,17.0,14.3,76.0,,,,,3.4,,,,,
2016-09-21,17.2,20.7,14.7,1.5,,,,,1.3,,,,,
2016-09-22,16.5,17.3,15.9,32.0,,,,,1.4,,,,,
2016-09-23,17.5,19.3,15.2,20.0,,,,,1.1,,,,,
2016-09-24,18.2,20.7,15.4,0.0,,,,,2.1,,,,,
2016-09-25,20.4,27.5,13.4,0.0,,,,,1.8,,,,,
2016-09-26,20.1,22.1,18.3,3.0,,,,,1.2,,,,,
2016-09-27,23.3,30.0,18.1,0.0,,,,,3.7,,,,,
2016-09-28,21.6,24.2,19.8,10.0,,,,,3.4,,,,,
2016-09-29,18.0,21.3,14.3,2.5,,,,,3.0,,,,,
2016-09-30,18.0,25.0,12.5,0.0,,,,,2.2,,,,,
2016-10-01,17.8,21.1,15.3,18.5,,,,,1.4,,,,,
2016-10-02,20.3,24.5,18.0,0.0,,,,,1.2,,,,,
2016-10-03,20.6,23.1,17.2,2.0,,,,,5.0,,,,,
2016-10-04,18.8,24.9,14.4,0.0,,,,,1.9,,,,,
2016-10-05,19.4,25.7,13.3,2.5,,,,,4.0,,,,,
2016-10-06,19.4,24.8,14.3,0.0,,,,,4.1,,,,,
2016-10-07,15.0,19.3,12.4,0.0,,,,,2.7,,,,,
2016-10-08,20.2,24.5,16.0,7.5,,,,,8.2,,,,,
2016-10-09,16.6,22.7,11.2,12.5,,,,,5.2,,,,,
2016-10-10,12.4,16.5,10.2,0.0,,,,,3.2,,,,,
2016-10-11,12.4,15.9,9.8,0.0,,,,,1.8,,,,,
2016-10-12,12.7,19.1,7.8,0.0,,,,,2.7,,,,,
2016-10-13,11.3,15.4,7.8,0.0,,,,,2.5,,,,,
2016-10-14,10.2,17.9,4.3,0.0,,,,,1.7,,,,,
2016-10-15,10.0,19.6,1.6,0.0,,,,,1.6,,,,,
2016-10-16,13.2,21.2,3.6,0.0,,,,,2.8,,,,,
2016-10-17,15.2,20.0,12.2,15.0,,,,,2.7,,,,,
2016-10-18,18.0,23.6,14.6,0.0,,,,,2.0,,,,,
2016-10-19,18.6,25.0,13.9,0.0,,,,,2.3,,,,,
2016-10-20,15.0,21.6,9.7,0.0,,,,,3.1,,,,,
2016-10-21,10.7,15.9,5.0,0.0,,,,,2.0,,,,,
2016-10-22,10.5,17.4,3.8,0.0,,,,,1.5,,,,,
2016-10-23,11.3,14.2,7.9,0.0,,,,,3.2,,,,,
2016-10-24,8.6,14.6,2.0,0.0,,,,,3.2,,,,,
2016-10-25,8.4,15.4,-0.6,2.0,,,,,5.5,,,,,
2016-10-26,18.1,24.6,12.9,1.5,,,,,4.1,,,,,
2016-10-27,,,,,,,,,,,,,,
2016-10-28,,,,,,,,,,,,,,
2016-10-29,9.9,13.4,6.2,0.0,,,,,3.5,,,,,
2016-10-30,6.7,11.7,2.0,0.0,,,,,2.3,,,,,
2016-10-31,8.7,17.5,0.0,0.0,,,,,3.0,,,,,
2016-11-01,9.3,17.3,5.0,0.5,,,,,3.7,,,,,
2016-11-02,6.7,10.9,3.8,0.0,,,,,1.6,,,,,
2016-11-03,9.3,14.1,1.1,0.0,,,,,4.6,,,,,
2016-11-04,4.8,13.1,-1.4,0.0,,,,,1.7,,,,,
2016-11-05,8.4,19.9,0.3,0.0,,,,,2.3,,,,,
2016-11-06,5.7,8.4,1.2,0.0,,,,,3.0,,,,,
2016-11-07,7.0,13.0,2.8,0.0,,,,,1.4,,,,,
2016-11-08,10.9,17.8,5.0,1.5,,,,,7.0,,,,,
2016-11-09,3.0,7.7,-4.3,0.0,,,,,3.7,,,,,
2016-11-10,1.4,5.3,-5.3,0.0,,,,,1.0,,,,,
2016-11-11,6.0,11.0,2.0,13.5,,,,,1.5,,,,,
2016-11-12,7.0,13.8,1.7,0.0,,,,,1.6,,,,,
2016-11-13,7.7,18.8,-0.1,0.0,,,,,1.8,,,,,
2016-11-14,9.2,16.1,3.1,15.5,,,,,2.7,,,,,
2016-11-15,10.6,14.9,6.2,3.5,,,,,2.6,,,,,
2016-11-16,5.1,8.2,1.4,0.0,,,,,3.0,,,,,
2016-11-17,4.1,12.3,-2.5,0.0,,,,,2.6,,,,,
2016-11-18,7.4,15.9,-3.0,0.0,,,,,5.3,,,,,
2016-11-19,8.9,14.6,5.2,13.0,,,,,2.4,,,,,
2016-11-20,9.4,12.5,6.8,0.5,,,,,1.3,,,,,
2016-11-21,9.6,11.8,6.0,0.0,,,,,1.0,,,,,
2016-11-22,10.7,14.4,6.9,0.0,,,,,2.5,,,,,
2016-11-23,3.4,9.1,0.4,0.0,,,,,5.1,,,,,
2016-11-24,-1.9,0.7,-7.7,10.0,,,,,1.7,,,,,
2016-11-25,0.4,8.6,-9.2,0.0,,,,,3.1,,,,,
2016-11-26,4.5,10.2,-3.0,0.0,,,,,3.9,,,,,
2016-11-27,5.9,7.3,4.0,20.0,,,,,0.9,,,,,
2016-11-28,4.3,8.9,-2.6,1.0,,,,,2.5,,,,,
2016-11-29,2.4,7.8,-1.4,0.0,,,,,2.2,,,,,
2016-11-30,5.1,9.5,0.8,0.0,,,,,3.5,,,,,
2016-12-01,9.7,15.6,4.6,2.0,,,,,5.7,,,,,
2016-12-02,4.1,9.6,-3.1,0.0,,,,,2.4,,,,,
2016-12-03,2.1,10.9,-5.6,0.0,,,,,1.2,,,,,
2016-12-04,6.1,16.4,-3.0,0.5,,,,,3.2,,,,,
2016-12-05,8.8,15.6,2.6,0.0,,,,,3.0,,,,,
2016-12-06,4.8,9.7,-3.4,0.0,,,,,4.8,,,,,
2016-12-07,1.2,7.8,-6.9,0.0,,,,,2.3,,,,,
2016-12-08,2.7,7.0,-2.7,0.0,,,,,2.3,,,,,
2016-12-09,5.6,8.5,2.5,0.0,,,,,6.6,,,,,
2016-12-10,0.1,4.6,-7.1,0.0,,,,,2.7,,,,,
2016-12-11,-3.0,3.6,-8.3,0.0,,,,,1.9,,,,,
2016-12-12,-0.9,5.5,-9.8,0.0,,,,,2.1,,,,,
2016-12-13,5.9,7.8,3.7,14.5,,,,,4.5,,,,,
2016-12-14,3.3,6.8,-4.0,11.5,,,,,3.2,,,,,
2016-12-15,-1.9,4.0,-7.5,0.0,,,,,1.5,,,,,
2016-12-16,-2.0,1.8,-6.6,1.0,,,,,1.9,,,,,
2016-12-17,1.1,7.6,-4.9,0.0,,,,,3.5,,,,,
2016-12-18,-0.5,7.9,-6.7,0.0,,,,,1.3,,,,,
2016-12-19,0.7,9.3,-6.1,0.0,,,,,1.2,,,,,
2016-12-20,2.3,12.9,-5.2,0.0,,,,,1.9,,,,,
2016-12-21,2.6,10.4,-6.0,0.0,,,,,1.6,,,,,
2016-12-22,10.2,15.7,4.8,21.0,,,,,7.2,,,,,
2016-12-23,7.3,14.8,0.7,2.5,,,,,4.1,,,,,
2016-12-24,0.3,4.4,-3.9,0.0,,,,,1.8,,,,,
2016-12-25,-0.5,5.9,-5.0,0.0,,,,,1.5,,,,,
2016-12-26,4.4,10.4,-5.5,0.0,,,,,5.2,,,,,
2016-12-27,4.8,10.6,-0.5,31.0,,,,,5.7,,,,,
2016-12-28,-0.9,2.1,-4.9,0.0,,,,,3.8,,,,,
2016-12-29,2.9,8.8,-3.4,2.0,,,,,5.6,,,,,
2016-12-30,-1.5,3.2,-7.0,0.0,,,,,1.9,,,,,
2016-12-31,-2.7,5.7,-9.6,0.0,,,,,1.3,,,,,
2017-01-01,-0.3,7.6,-6.9,0.0,,,,,1.5,,,,,
2017-01-02,2.1,9.8,-5.6,0.0,,,,,1.8,,,,,
2017-01-03,0.3,5.5,-5.6,1.5,,,,,1.5,,,,,
2017-01-04,0.2,10.0,-6.1,0.0,,,,,2.5,,,,,
2017-01-05,-1.7,5.5,-8.1,0.0,,,,,2.8,,,,,
2017-01-06,-1.5,3.4,-6.6,0.0,,,,,2.3,,,,,
2017-01-07,-3.0,3.9,-9.7,0.0,,,,,1.1,,,,,
2017-01-08,-2.6,0.8,-7.7,17.5,,,,,0.7,,,,,
2017-01-09,1.1,4.6,-1.2,3.0,,,,,0.8,,,,,
2017-01-10,2.2,7.1,-4.2,0.0,,,,,3.6,,,,,
2017-01-11,0.6,3.8,-6.0,0.0,,,,,4.8,,,,,
2017-01-12,0.9,3.5,-2.5,0.0,,,,,5.6,,,,,
