calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
2016-02-01,17.3,20.7,14.5,6.0,0.0,,,,12.0,18.0,1017.1,91,1021.5,
2016-02-02,15.2,16.3,14.3,1.5,0.0,,,,11.3,14.7,1018.7,85,1023.1,
2016-02-03,17.2,18.5,15.3,2.5,0.0,,,,9.8,16.2,1018.0,83,1022.3,
2016-02-04,19.1,21.8,17.7,21.0,0.2,,,,6.4,20.1,1015.7,91,1020.0,
2016-02-05,17.8,19.5,15.8,15.5,0.8,,,,13.6,16.8,1013.5,82,1017.8,
2016-02-06,14.9,16.6,13.2,0.5,0.0,,,,13.1,11.2,1017.2,66,1021.6,
2016-02-07,13.6,16.1,12.5,,5.1,,,,9.5,8.6,1020.4,55,1024.8,
2016-02-08,15.2,19.5,9.9,,9.8,,,,4.3,7.9,1020.0,47,1024.4,
2016-02-09,16.1,21.4,10.1,,10.3,,,,2.8,11.7,1018.6,64,1022.9,
2016-02-10,20.6,24.0,16.4,,5.2,,,,5.9,15.3,1016.4,63,1020.6,
2016-02-11,23.0,24.2,21.6,,1.3,,,,8.9,,1013.0,,1017.2,
2016-02-12,22.0,24.0,19.5,255.0,0.0,,,,7.5,,1010.7,,1014.9,
2016-02-13,24.3,26.3,22.2,,9.3,,,,7.3,,1009.2,,1013.3,
2016-02-14,20.0,26.3,14.5,,1.9,,,,9.6,,1011.1,,1015.4,
2016-02-15,13.6,15.1,12.6,,0.0,,,,12.5,,1019.6,,1024.0,
2016-02-16,14.0,15.7,12.8,,0.0,,,,7.9,,1020.9,,1025.3,
2016-02-17,16.0,17.3,14.2,0.0,0.0,,,,7.9,11.7,1019.9,64,1024.3,
2016-02-18,18.1,21.0,15.9,70.0,0.0,,,,7.7,17.3,1016.7,83,1021.1,
2016-02-19,20.2,22.8,17.2,90.0,0.3,,,,7.7,20.5,1014.0,87,1018.3,
2016-02-20,17.6,19.8,15.3,0.0,0.0,,,,12.6,14.6,1017.7,72,1022.0,
2016-02-21,16.8,19.1,14.8,,0.5,,,,8.4,11.7,1021.9,61,1026.2,
2016-02-22,20.0,21.9,18.7,6.5,0.0,,,,4.8,19.5,1017.5,83,1021.8,
2016-02-23,18.0,19.7,16.5,4.5,0.0,,,,11.1,18.0,1018.2,87,1022.5,
2016-02-24,16.2,17.4,14.8,0.5,0.0,,,,12.3,14.5,1023.3,78,1027.7,
2016-02-25,16.4,17.2,15.6,0.0,0.0,,,,10.3,13.8,1025.7,74,1030.1,
2016-02-26,17.1,18.3,16.0,17.0,0.0,,,,6.2,16.8,1022.1,86,1026.5,
2016-02-27,19.4,22.8,17.6,2.5,1.8,,,,6.5,18.9,1017.5,84,1021.8,
2016-02-28,19.9,22.5,16.4,0.0,7.6,,,,6.4,15.9,1018.0,69,1022.3,
2016-02-29,17.6,19.7,14.2,,2.5,,,,10.7,13.1,1021.9,65,1026.2,
2016-03-01,14.8,17.2,13.3,,2.0,,,,7.0,9.3,1023.1,55,1027.5,
2016-03-02,17.5,20.9,14.2,,6.8,,,,3.3,11.4,1021.0,57,1025.3,
2016-03-03,20.5,24.9,16.4,,5.2,,,,4.7,14.6,1018.0,61,1022.2,
2016-03-04,21.4,23.2,19.2,10.5,0.9,,,,4.0,21.7,1015.3,85,1019.5,
2016-03-05,22.2,24.3,20.0,22.5,0.1,,,,4.5,22.6,1012.8,85,1017.1,
2016-03-06,22.4,25.8,19.2,0.0,9.2,,,,2.9,22.8,1011.0,84,1015.2,
2016-03-07,22.4,26.5,18.7,0.0,8.4,,,,2.7,22.7,1011.1,84,1015.3,
2016-03-08,23.4,25.4,22.2,0.0,6.4,,,,6.3,22.2,1009.3,77,1013.5,
2016-03-09,20.2,23.5,17.3,11.0,0.0,,,,9.1,21.1,1009.8,88,1014.0,
2016-03-10,16.5,18.6,14.8,11.5,0.0,,,,12.1,16.1,1014.9,86,1019.2,
2016-03-11,15.2,16.1,14.4,4.5,0.0,,,,10.6,13.7,1017.4,79,1021.8,
2016-03-12,17.4,20.5,15.5,4.0,0.0,,,,6.5,16.5,1015.4,82,1019.7,
2016-03-13,22.3,24.0,19.3,40.0,0.1,,,,8.4,23.0,1009.9,85,1014.1,
2016-03-14,17.3,19.6,16.5,20.5,0.0,,,,12.5,15.3,1012.9,77,1017.2,
2016-03-15,17.4,19.3,15.7,0.5,0.0,,,,6.4,14.0,1014.0,71,1018.3,
2016-03-16,19.4,20.7,17.5,12.5,0.0,,,,3.9,19.5,1011.5,87,1015.8,
2016-03-17,22.3,24.8,20.5,0.5,1.3,,,,4.4,22.6,1011.3,84,1015.6,
2016-03-18,23.6,24.8,22.9,5.5,0.1,,,,7.8,25.3,1008.1,87,1012.3,
2016-03-19,22.9,24.5,21.2,13.5,0.3,,,,6.9,24.9,1009.0,89,1013.2,
2016-03-20,21.0,23.0,19.6,0.0,1.2,,,,6.7,18.1,1012.6,73,1016.9,
2016-03-21,20.8,22.6,19.3,0.0,0.0,,,,4.9,17.2,1012.5,70,1016.7,
2016-03-22,21.7,23.1,19.8,0.0,0.2,,,,4.7,19.5,1010.5,75,1014.7,
2016-03-23,21.3,24.8,18.5,6.5,0.9,,,,4.6,20.8,1009.3,83,1013.5,
2016-03-24,16.3,18.6,14.9,4.5,0.0,,,,12.2,14.4,1015.9,78,1020.3,
2016-03-25,15.4,16.7,14.2,2.0,0.0,,,,9.2,13.6,1017.0,78,1021.4,
2016-03-26,16.1,19.2,14.1,1.0,4.8,,,,10.1,11.0,1018.0,60,1022.4,
2016-03-27,16.4,19.3,13.6,2.5,1.7,,,,7.4,11.4,1018.9,61,1023.2,
2016-03-28,17.1,20.2,14.3,,10.0,,,,5.3,9.5,1021.1,49,1025.5,
2016-03-29,19.1,22.6,14.3,,9.2,,,,3.9,12.1,1019.2,55,1023.6,
2016-03-30,21.8,24.8,19.0,0.0,7.3,,,,4.1,18.0,1015.5,69,1019.7,
2016-03-31,22.6,26.0,20.7,1.0,0.3,,,,6.2,23.1,1010.6,84,1014.8,
2016-04-01,21.6,24.1,18.6,,3.4,,,,5.9,19.4,1011.3,75,1015.6,
2016-04-02,22.3,25.9,18.3,,10.2,,,,4.4,20.9,1012.3,78,1016.6,
2016-04-03,24.2,25.6,22.4,0.0,0.7,,,,5.3,26.1,1010.1,86,1014.3,
2016-04-04,24.5,27.1,23.5,5.0,0.4,,,,5.7,28.0,1008.8,91,1013.0,
2016-04-05,24.4,27.9,22.1,,4.8,,,,2.8,27.8,1010.2,91,1014.4,
2016-04-06,24.8,26.8,21.9,,8.4,,,,6.8,28.4,1010.1,91,1014.3,
2016-04-07,25.9,28.2,24.6,,9.5,,,,7.7,29.7,1009.7,89,1013.9,
2016-04-08,25.5,29.2,23.7,0.5,5.2,,,,5.1,29.2,1009.6,90,1013.8,
2016-04-09,24.2,26.5,22.2,0.0,3.7,,,,4.0,26.9,1007.8,90,1012.0,
2016-04-10,24.9,28.9,22.6,0.0,3.4,,,,5.2,26.8,1005.6,85,1009.7,
2016-04-11,23.5,25.0,21.5,20.0,0.3,,,,6.5,24.0,1006.8,83,1011.0,
2016-04-12,24.0,27.6,20.9,17.5,6.0,,,,3.1,25.7,1005.6,86,1009.8,
2016-04-13,24.1,27.9,22.0,39.5,4.5,,,,4.4,25.7,1001.6,86,1005.8,
2016-04-14,23.6,25.5,22.2,0.5,0.7,,,,6.1,24.1,1007.0,83,1011.2,
2016-04-15,23.4,25.0,21.5,6.0,0.0,,,,7.6,26.0,1009.0,90,1013.2,
2016-04-16,26.4,28.1,24.4,3.5,5.1,,,,6.2,30.3,1006.5,88,1010.6,
2016-04-17,25.2,26.9,24.0,0.5,3.4,,,,5.1,28.2,1008.4,88,1012.6,
2016-04-18,23.2,25.9,20.3,0.0,0.9,,,,7.2,24.5,1010.3,85,1014.5,
2016-04-19,23.4,26.3,20.8,0.0,1.2,,,,6.5,21.8,1015.2,76,1019.4,
2016-04-20,25.4,27.4,23.8,0.0,4.8,,,,7.5,26.9,1012.0,83,1016.2,
2016-04-21,27.3,29.5,25.7,0.5,7.7,,,,7.6,30.7,1008.1,85,1012.2,
2016-04-22,27.6,29.6,26.6,3.0,5.7,,,,6.1,31.3,1006.1,85,1010.2,
2016-04-23,27.7,30.4,26.2,0.0,8.2,,,,6.4,31.0,1005.9,84,1010.0,
2016-04-24,26.8,29.2,23.3,19.0,2.1,,,,4.7,30.2,1005.8,86,1009.9,
2016-04-25,26.3,29.8,24.1,1.5,4.5,,,,2.5,29.2,1007.3,86,1011.4,
2016-04-26,27.1,29.9,24.4,2.5,10.6,,,,3.4,29.9,1006.5,84,1010.6,
2016-04-27,24.9,27.0,22.3,118.5,0.0,,,,5.1,28.6,1003.5,91,1007.7,
2016-04-28,23.4,25.7,21.5,0.5,0.2,,,,9.0,22.9,1006.5,79,1010.7,
2016-04-29,22.8,25.9,19.9,,7.3,,,,6.3,16.7,1011.3,60,1015.5,
2016-04-30,23.0,26.9,18.3,0.0,2.2,,,,3.5,19.0,1010.1,68,1014.3,
2016-05-01,24.5,26.3,22.7,1.5,0.0,,,,4.5,24.2,1009.4,79,1013.6,
2016-05-02,26.5,28.6,24.9,6.5,3.7,,,,5.8,30.0,1007.7,87,1011.8,
2016-05-03,26.8,30.5,24.6,0.0,3.7,,,,7.8,29.4,1006.2,83,1010.3,
2016-05-04,26.1,28.9,23.4,0.0,2.7,,,,6.7,28.4,1009.2,84,1013.3,
2016-05-05,27.5,29.7,26.2,2.0,4.3,,,,7.5,30.9,1008.4,84,1012.5,
2016-05-06,27.9,30.1,26.5,2.0,6.6,,,,7.4,32.5,1006.8,87,1010.9,
2016-05-07,28.2,30.2,27.1,,6.4,,,,6.6,32.6,1008.3,85,1012.4,
2016-05-08,28.3,30.8,27.1,,9.3,,,,6.3,30.5,1009.2,80,1013.3,
2016-05-09,28.2,30.8,26.6,,8.0,,,,6.1,31.4,1007.7,82,1011.8,
2016-05-10,28.0,30.6,24.4,9.5,2.4,,,,8.3,31.8,1003.8,84,1007.9,
2016-05-11,23.5,25.7,22.1,0.0,0.7,,,,8.4,22.6,1005.7,78,1009.9,
2016-05-12,26.3,29.7,24.1,,6.1,,,,3.4,26.8,1006.9,78,1011.0,
2016-05-13,27.2,30.5,24.2,0.0,8.3,,,,5.2,29.9,1009.5,83,1013.6,
2016-05-14,27.0,30.1,25.4,,7.4,,,,5.3,29.5,1011.3,83,1015.5,
2016-05-15,27.4,29.7,25.6,1.5,9.2,,,,5.2,29.5,1008.2,81,1012.3,
2016-05-16,23.5,27.0,20.1,8.0,0.0,,,,8.7,26.0,1007.3,89,1011.5,
2016-05-17,22.6,24.5,20.3,8.5,0.0,,,,8.1,24.9,1008.6,91,1012.8,
2016-05-18,25.4,27.7,23.8,35.0,2.0,,,,5.7,29.4,1006.7,91,1010.8,
2016-05-19,25.5,27.6,23.8,,5.1,,,,7.1,27.5,1005.6,84,1009.7,
2016-05-20,25.0,28.0,23.3,,5.8,,,,3.2,25.4,1005.4,80,1009.5,
2016-05-21,25.9,28.3,23.1,1.5,0.2,,,,3.1,30.1,1006.2,90,1010.4,
2016-05-22,26.5,29.2,24.9,0.5,1.2,,,,2.8,29.9,1005.2,87,1009.3,
2016-05-23,26.9,29.3,25.0,0.0,7.4,,,,4.3,30.5,1004.4,86,1008.5,
2016-05-24,26.0,27.1,25.2,31.5,0.0,,,,5.4,31.1,1003.2,92,1007.3,
2016-05-25,27.0,29.7,25.5,0.0,4.5,,,,4.8,31.5,1004.3,89,1008.4,
2016-05-26,27.5,30.8,24.1,,5.8,,,,2.1,31.4,1006.2,86,1010.4,
2016-05-27,28.9,31.4,27.5,3.5,8.7,,,,4.9,34.4,1006.9,86,1011.0,
2016-05-28,29.1,31.5,27.9,,9.2,,,,6.7,34.5,1005.3,86,1009.4,
2016-05-29,29.1,32.1,27.9,0.0,8.1,,,,3.6,34.5,1002.7,86,1006.8,
2016-05-30,28.3,30.8,26.7,,5.5,,,,3.0,33.8,1004.5,88,1008.6,
2016-05-31,28.8,31.9,26.3,,9.3,,,,2.8,32.9,1004.9,83,1009.0,
2016-06-01,28.9,32.0,27.0,,8.5,,,,4.0,34.3,1000.6,86,1004.7,
2016-06-02,27.3,28.2,26.4,0.0,0.0,,,,5.0,31.2,1001.5,86,1005.6,
2016-06-03,28.7,31.3,26.7,,5.3,,,,4.3,33.5,1002.0,85,1006.1,
2016-06-04,29.3,32.0,26.4,,10.3,,,,3.4,34.8,1002.4,86,1006.5,
2016-06-05,28.8,31.7,27.0,4.0,8.9,,,,4.3,34.1,1004.8,86,1008.9,
2016-06-06,26.7,29.6,25.0,19.5,3.3,,,,2.8,31.2,1005.3,89,1009.4,
2016-06-07,27.5,30.5,24.4,,9.8,,,,2.3,30.5,1004.9,83,1009.0,
2016-06-08,27.9,31.0,25.5,0.0,6.4,,,,2.4,30.9,1003.5,83,1007.6,
2016-06-09,28.2,31.0,25.1,0.0,8.4,,,,2.5,31.4,1003.6,83,1007.7,
2016-06-10,27.5,30.0,26.4,2.0,1.3,,,,3.6,32.0,1004.3,87,1008.4,
2016-06-11,28.1,29.2,26.7,11.5,0.0,,,,8.6,31.9,1003.4,84,1007.5,
2016-06-12,28.9,31.1,27.2,10.0,3.0,,,,7.6,33.7,1001.5,85,1005.6,
2016-06-13,27.9,29.2,26.5,0.5,0.1,,,,3.9,33.1,999.9,88,1004.0,
2016-06-14,26.9,27.8,25.7,0.0,0.0,,,,3.5,32.4,1000.7,91,1004.8,
2016-06-15,28.8,31.6,26.1,,5.5,,,,5.4,34.2,1001.1,87,1005.2,
2016-06-16,29.3,31.8,27.5,,8.9,,,,7.4,34.2,1001.6,84,1005.7,
2016-06-17,29.1,32.3,27.2,,6.2,,,,4.1,34.2,1005.1,85,1009.2,
2016-06-18,29.3,32.8,26.1,,10.7,,,,5.0,33.5,1008.8,82,1012.9,
2016-06-19,29.5,32.3,28.2,1.0,8.8,,,,5.8,33.5,1008.5,81,1012.6,
2016-06-20,29.4,31.4,28.3,0.5,11.1,,,,6.4,32.7,1006.8,80,1010.9,
2016-06-21,29.7,32.1,28.3,0.0,9.8,,,,6.2,33.1,1006.6,79,1010.7,
2016-06-22,30.1,32.7,28.2,,13.0,,,,5.5,33.8,1005.9,79,1010.0,
2016-06-23,30.3,32.8,28.7,,11.7,,,,6.1,33.8,1005.2,78,1009.3,
2016-06-24,30.6,33.2,29.0,0.0,11.3,,,,5.8,34.2,1004.9,78,1009.0,
2016-06-25,30.5,33.4,27.6,1.0,12.3,,,,6.2,34.3,1005.7,79,1009.8,
2016-06-26,29.7,32.6,27.5,5.5,8.7,,,,4.8,34.8,1006.5,84,1010.6,
2016-06-27,30.1,32.5,28.2,,10.8,,,,6.5,33.5,1006.0,79,1010.1,
2016-06-28,30.7,33.3,29.5,,11.4,,,,7.6,34.8,1007.7,79,1011.8,
2016-06-29,30.4,32.8,29.1,,10.2,,,,6.7,32.9,1009.4,76,1013.5,
2016-06-30,30.0,32.2,28.7,,4.7,,,,4.2,33.1,1009.1,78,1013.2,
2016-07-01,30.3,33.3,28.5,,11.6,,,,4.1,32.4,1007.0,75,1011.1,
2016-07-02,30.4,33.2,27.9,1.0,10.6,,,,4.9,33.3,1006.8,77,1010.8,
2016-07-03,30.5,33.1,28.9,,11.3,,,,5.3,33.0,1006.8,76,1010.9,
2016-07-04,30.4,33.2,27.7,0.0,12.3,,,,5.0,32.8,1006.2,76,1010.3,
2016-07-05,30.0,34.1,26.7,17.0,11.6,,,,4.8,33.7,1006.7,80,1010.8,
2016-07-06,30.0,33.6,26.3,1.5,9.6,,,,5.0,33.3,1005.7,79,1009.8,
2016-07-07,29.2,31.1,26.7,1.5,1.6,,,,8.5,33.8,999.9,84,1004.0,
2016-07-08,29.2,32.3,24.9,44.0,3.2,,,,10.2,33.3,996.3,82,1000.4,
2016-07-09,29.1,30.5,28.5,,3.0,,,,10.2,33.4,996.8,83,1000.8,
2016-07-10,28.8,30.7,27.6,,8.6,,,,10.1,32.8,999.1,83,1003.2,
2016-07-11,28.2,30.0,26.8,1.0,9.4,,,,9.1,31.7,1001.2,83,1005.3,
2016-07-12,28.7,30.9,26.2,1.0,10.0,,,,9.1,32.2,1002.4,82,1006.5,
2016-07-13,29.4,32.0,28.3,0.5,8.5,,,,7.7,34.0,1003.1,83,1007.2,
2016-07-14,29.6,32.2,28.3,,10.4,,,,6.7,35.1,1003.7,85,1007.8,
2016-07-15,29.7,32.3,28.4,0.0,10.8,,,,5.5,35.0,1002.3,84,1006.3,
2016-07-16,29.9,32.7,28.5,,8.6,,,,5.3,34.9,1003.1,83,1007.2,
2016-07-17,30.1,33.7,28.2,,8.5,,,,4.7,35.6,1004.3,84,1008.4,
2016-07-18,28.9,32.6,24.8,26.5,8.7,,,,3.6,33.6,1004.2,84,1008.3,
2016-07-19,28.7,32.0,25.0,0.5,6.2,,,,4.5,31.7,1005.4,81,1009.5,
2016-07-20,30.1,32.8,28.7,0.0,10.7,,,,5.3,33.5,1007.1,79,1011.2,
2016-07-21,30.1,33.3,28.2,0.0,10.6,,,,4.4,33.2,1007.4,78,1011.5,
2016-07-22,29.7,32.4,28.3,,8.9,,,,3.6,32.0,1006.1,77,1010.2,
2016-07-23,29.8,33.4,27.8,,9.0,,,,3.1,31.6,1005.3,76,1009.3,
2016-07-24,29.2,32.6,26.6,,8.1,,,,2.7,31.8,1005.5,79,1009.6,
2016-07-25,29.4,33.2,26.0,,11.0,,,,2.8,31.6,1005.4,77,1009.5,
2016-07-26,29.6,33.0,26.8,,9.0,,,,2.3,31.6,1004.6,76,1008.7,
2016-07-27,30.1,33.7,27.0,0.0,11.3,,,,3.1,32.3,1004.7,76,1008.7,
2016-07-28,30.6,33.3,28.9,,11.8,,,,3.7,33.2,1004.4,76,1008.4,
2016-07-29,30.3,34.2,27.6,,11.3,,,,2.9,31.8,1004.2,74,1008.2,
2016-07-30,30.0,33.7,26.8,,12.1,,,,3.2,31.6,1003.4,75,1007.5,
2016-07-31,29.8,33.1,26.9,0.0,11.5,,,,3.4,32.8,1001.9,78,1006.0,
2016-08-01,30.3,33.5,27.1,14.5,7.8,,,,7.2,33.8,1001.8,79,1005.8,
2016-08-02,29.4,31.9,26.1,10.5,9.9,,,,5.6,33.6,1003.0,82,1007.1,
2016-08-03,29.4,32.6,27.1,,7.1,,,,2.7,33.2,1004.8,81,1008.9,
2016-08-04,29.2,32.5,26.7,,11.4,,,,2.1,32.7,1004.8,81,1008.9,
2016-08-05,29.4,32.7,27.0,,5.8,,,,4.2,33.7,1002.8,82,1006.9,
2016-08-06,29.3,32.4,27.2,0.0,7.7,,,,5.9,32.5,999.0,80,1003.1,
2016-08-07,29.9,33.2,28.1,,11.6,,,,5.2,33.1,997.2,79,1001.2,
2016-08-08,29.7,32.7,27.9,,11.3,,,,5.6,32.6,997.3,78,1001.4,
2016-08-09,29.3,31.8,26.5,1.5,3.5,,,,3.3,33.5,997.7,82,1001.8,
2016-08-10,28.2,30.7,25.8,8.5,2.1,,,,4.0,33.7,998.6,88,1002.7,
2016-08-11,28.3,31.3,26.2,14.0,2.6,,,,5.4,33.2,998.8,86,1002.9,
2016-08-12,28.1,31.1,25.6,7.0,3.9,,,,4.1,33.0,999.9,87,1004.0,
2016-08-13,28.4,31.3,26.6,0.0,4.7,,,,2.4,31.8,999.7,83,1003.7,
2016-08-14,28.5,32.9,25.9,0.0,7.8,,,,1.8,33.5,999.1,86,1003.2,
2016-08-15,29.1,33.0,26.1,0.0,10.0,,,,1.8,32.4,998.7,81,1002.7,
2016-08-16,29.7,32.6,27.0,,11.7,,,,3.8,32.5,998.5,78,1002.5,
2016-08-17,29.1,32.6,26.4,5.0,7.1,,,,4.9,32.4,998.5,81,1002.5,
2016-08-18,28.3,31.4,26.6,4.0,5.8,,,,3.3,32.8,998.8,85,1002.9,
2016-08-19,29.2,32.6,26.2,0.5,10.8,,,,3.0,34.4,1000.8,85,1004.9,
2016-08-20,29.2,32.1,26.8,,11.5,,,,2.9,33.4,1000.5,83,1004.5,
2016-08-21,29.3,33.0,26.3,,11.9,,,,2.6,32.6,999.6,81,1003.6,
2016-08-22,29.4,33.5,25.8,,11.4,,,,2.9,31.8,1000.8,78,1004.9,
2016-08-23,29.2,32.6,25.9,,10.6,,,,3.4,32.8,999.9,81,1003.9,
2016-08-24,30.2,32.9,28.3,,10.3,,,,5.3,32.7,998.7,76,1002.8,
2016-08-25,30.0,32.9,28.3,,10.0,,,,6.1,33.8,998.7,80,1002.8,
2016-08-26,30.2,33.3,28.8,0.0,7.9,,,,6.9,34.1,999.5,80,1003.5,
2016-08-27,30.4,33.3,28.6,0.0,9.0,,,,5.9,33.2,1001.1,77,1005.1,
2016-08-28,28.6,33.1,26.8,8.5,2.1,,,,7.2,29.2,1001.2,75,1005.3,
2016-08-29,28.8,31.8,27.0,,8.0,,,,8.2,21.8,1002.8,55,1006.9,
2016-08-30,28.0,31.8,25.6,,2.5,,,,3.4,21.1,1003.1,56,1007.2,
2016-08-31,27.6,31.7,25.0,0.0,4.2,,,,2.7,24.2,1001.8,66,1005.9,
2016-09-01,28.6,33.8,24.9,0.0,10.6,,,,2.5,27.6,1000.5,71,1004.5,
2016-09-02,29.7,33.0,26.7,,6.5,,,,3.3,30.9,998.9,74,1003.0,
2016-09-03,29.5,32.9,27.3,0.0,6.4,,,,5.3,31.8,1000.0,77,1004.1,
2016-09-04,30.0,33.0,28.5,,7.5,,,,5.5,33.3,1001.6,79,1005.7,
2016-09-05,29.8,33.5,26.9,0.0,9.5,,,,4.6,33.1,1002.2,80,1006.3,
2016-09-06,27.5,31.7,25.1,55.0,2.6,,,,3.2,32.9,1003.2,90,1007.3,
2016-09-07,28.5,32.1,26.5,0.0,4.5,,,,4.2,32.2,1002.8,83,1006.9,
2016-09-08,27.7,30.4,25.5,7.0,0.8,,,,3.6,33.1,1003.8,89,1007.9,
2016-09-09,27.5,29.1,25.4,22.5,0.2,,,,5.6,32.0,1005.0,88,1009.1,
2016-09-10,27.2,30.1,25.2,9.0,0.2,,,,2.2,31.9,1004.4,89,1008.5,
2016-09-11,28.2,32.6,26.2,0.0,5.0,,,,1.5,32.2,1005.0,85,1009.1,
2016-09-12,28.1,31.7,25.5,10.0,6.7,,,,4.0,32.2,1006.6,85,1010.7,
2016-09-13,27.9,32.0,25.0,12.5,4.6,,,,6.7,32.0,1006.0,85,1010.1,
2016-09-14,27.9,30.1,24.5,30.0,0.0,,,,10.3,32.4,1003.1,86,1007.2,
2016-09-15,28.8,30.9,26.8,5.0,7.6,,,,7.1,33.0,1003.7,83,1007.8,
2016-09-16,27.9,31.7,25.2,45.0,5.9,,,,4.5,33.1,1001.8,88,1005.9,
2016-09-17,26.5,28.2,23.4,280.5,0.0,,,,18.4,31.4,985.9,91,989.9,
2016-09-18,26.4,28.5,24.7,6.0,2.7,,,,9.1,28.2,1000.9,82,1005.0,
2016-09-19,26.1,27.9,24.9,,0.7,,,,7.5,26.6,1004.3,79,1008.4,
2016-09-20,26.2,27.7,25.5,,0.5,,,,8.6,27.0,1008.2,80,1012.4,
2016-09-21,26.5,28.8,25.2,,8.6,,,,6.9,28.1,1010.9,81,1015.1,
2016-09-22,26.7,28.8,25.8,0.5,3.3,,,,7.2,29.0,1009.8,83,1014.0,
2016-09-23,26.8,28.5,25.9,,7.4,,,,6.9,28.0,1008.6,80,1012.8,
2016-09-24,26.8,29.1,25.3,,8.9,,,,6.5,28.9,1007.0,82,1011.2,
2016-09-25,27.8,30.4,26.4,,7.8,,,,7.3,31.3,1005.3,84,1009.4,
2016-09-26,28.0,29.8,26.9,0.5,1.5,,,,12.1,32.6,999.2,86,1003.3,
2016-09-27,26.6,28.0,24.2,171.0,0.0,,,,23.3,32.5,983.7,93,987.7,
2016-09-28,27.3,28.6,25.0,4.0,5.5,,,,9.8,32.5,999.3,90,1003.4,
2016-09-29,27.1,28.6,26.1,,3.7,,,,6.3,32.7,1004.5,91,1008.6,
2016-09-30,27.3,29.8,25.9,1.5,9.5,,,,4.5,31.9,1006.8,88,1010.9,
2016-10-01,27.2,30.4,25.2,,10.3,,,,4.5,31.8,1008.3,89,1012.4,
2016-10-02,26.9,30.1,24.2,0.0,8.9,,,,3.5,31.6,1006.5,89,1010.7,
2016-10-03,27.5,30.3,26.3,,6.7,,,,8.1,30.5,1001.9,83,1006.0,
